Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,ssx_000333.SZ_2021-09-15_2023-09-15_Close_percent
2021-09-15,13774.0,13977.0,13673.0,13922.0,12367.7451171875,2085239,1330711.730263158,2085239,0.6381578947368421,0.0,0.0,0.0,1062991.7441263157,13857.333333333334,50.0,1000.0,13922.0,13922.0,13922.0,0.0,0.0,0.0,0.0,13857.333333333334,14161.333333333334,13553.333333333334,4.387568555758683,0.606359649122806,0.0,0.0,13673.0,13977.0,13825.0,2.183594311162189,0.819078947368421,0.0,0.0,0.0,0.0,0.0,13922.0,13922.0,13922.0,13922.0,0.0,0.0,0.0,5.747441971152012,1.0,-875.7222200012202,67.12429665906608,67.12429665906608,0.0,13825.0,13825.0,13825.0,13825.0,0.0,0.0,0.0,0.0,0.0,12938.66284991455,12663.326239746091,4.0,4.0,0.0,13526.0,13977.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,81.90789473684211,81.90789473684211,-18.09210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13922.0,6.712429665906616,0.0,0.0,-0.0,12098.5712890625,2,0.0121844810403895,-0.0421498828724721,0.0576495504071999,0.0168593896987543,0.00272361415204,-0.0025173049382178,0.0565972103915057,0.0369763662740808,-0.046963851105427,-0.0333113004734431
2021-09-16,13750.0,13912.0,13563.0,13619.0,12098.5712890625,4797034,-1926872.963146584,-2711795,-0.2799762466770185,-1453501302.0,-636591.277026596,-636591.277026596,35567.00471756628,13746.27592289156,0.0,1000.0,13770.5,14073.5,13467.5,4.400711666243056,0.25,0.0,0.0,13777.666666666668,14104.166666666668,13451.166666666668,4.739554351244768,0.2570188871873386,0.0,0.0,13563.0,13977.0,13770.0,3.00642678188882,0.1352657004830917,0.0,0.0,-24.170940170939502,-4.834188034187901,-19.336752136751603,13770.5,13770.5,13875.384615384615,13899.555555555557,0.1853112215123144,0.3209993544188207,-0.1356881329065063,-0.0042508035842551,2.0235448005232177,-724.2222200012202,55.51178904925078,61.31804285415843,-5.806253804907648,13770.0,13770.0,13770.0,13770.0,0.0,0.0,0.0,0.0,-66.66666666666742,12938.66284991455,12663.326239746091,4.0,8.0,-4.0,13526.0,13977.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,8.446455505279035,13.526570048309178,47.717232392575646,-86.47342995169082,0.0,0.0,-0.1738972161687468,-0.0347794432337493,-0.1391177729349974,9.462592404786552,1.8925184809573103,7.570073923829241,13827.379626167543,-2.176411435138625,-2.20044461596558,-2.176411435138625,-2.1764179773637835,12603.16015625,3,-0.0095375290743078,0.7067034305538016,0.09733724617206,0.3497070088387772,-1.993572597341981,0.7594273932977842,-0.3853577529628609,-0.6814833759020331,-1.1889477604144076,-0.85688789692054
2021-09-17,13825.0,14294.0,13526.0,14187.0,12603.16015625,6590781,2827414.372790916,3878986,0.2098569762127366,-711063457.7142859,2010080.4441840807,686744.5835787423,170474.81272829257,13871.534703539872,58.4105061489453,1000.0,13909.333333333334,14373.449219244983,13445.217447421684,6.673445445432076,0.7991350599013147,0.0,0.0,13852.555555555557,14326.222222222224,13378.88888888889,6.838690013074205,0.8530377668308681,0.0,0.0,13526.0,14294.0,13910.0,5.521472392638037,0.8606770833333334,0.0,0.0,2.477707161468061,-3.3718089950567083,5.8495161565247695,13909.333333333334,13909.333333333334,13923.325443786982,13920.847736625514,0.4713950165729487,0.3887793951117103,0.0826156214612384,-0.0031899919203239,3.264941064043375,-863.0555533345541,66.15339393261289,62.929826546976585,3.2235673856363007,13910.0,13910.0,13910.0,13910.0,0.0,0.0,0.0,0.0,96.90869877785732,12938.66284991455,12663.326239746091,12.0,8.0,4.0,13526.0,13977.0,0.0,1.0,66.87410646707593,0.0,0.0,0.0,-95.91924707234716,50.10482180293501,86.06770833333333,60.50072437282821,-13.932291666666666,0.0,0.0,0.0177985364709453,-0.0242638472928104,0.0420623837637557,20.20889301659181,5.5557933880842105,14.653099628507595,13947.396950086082,4.170643953300535,4.086017574302936,1.903462146243351,4.1706483776614505,12112.78515625,4,-0.0,-1.578937871536354,-0.0972425929100069,0.7260479334677825,4.888446557920744,0.5204169354111343,-0.7736872045125125,-1.8779352563114031,-0.4227540594627328,3.5026658530707806
2021-09-20,14200.0,14182.0,13563.0,13635.0,12112.78515625,1435183,1726102.7007392196,2443803,0.1157818124798538,-722657394.612245,-1617389.5593802324,-81300.13074091589,219036.674508706,13864.006430606114,51.90688603874592,961.0911397758512,13840.75,14307.651220816566,13373.848779183434,6.746761856352668,0.2796643156767048,0.0,0.0,13837.75,14347.75,13327.75,7.371140539466314,0.3012254901960784,0.0,0.0,13526.0,14294.0,13910.0,5.548832252587468,0.1419270833333333,0.0,0.0,-20.70614700443912,-6.83867659693319,-13.867470407505929,13840.75,13840.75,13878.96768320437,13899.673830208809,0.6063267805564366,0.5709017841524628,0.0354249964039737,-0.0063543193736949,4.542989509799225,-794.4722200012202,60.89646667030375,62.42148657780837,-1.5250199075046211,13910.0,13910.0,13910.0,13910.0,0.0,0.0,0.0,0.0,-32.15686274509755,12938.66284991455,12663.326239746091,12.0,8.0,4.0,13526.0,13977.0,1.0,0.0,39.34011987441728,0.0,0.0,0.0,-92.85238230619728,38.394160583941606,14.192708333333334,37.92899557165861,-85.80729166666667,0.0,0.0,-0.1489685819780712,-0.0492047942298625,-0.0997637877482086,13.982695682506533,7.241173846968675,6.741521835537858,13889.57829547953,-3.8908860224148856,-3.968603603229681,-2.061485418761677,-3.8908892208024497,12601.3828125,0,0.3333412623410794,-1.578937871536354,-0.0972425929100069,0.3363716352633474,4.888446557920744,0.5204169354111343,-0.7736872045125125,-1.8779352563114031,-3.363826322922023,3.5026658530707806
2021-09-21,13790.0,14270.0,13617.0,14185.0,12601.3828125,1905682,3135665.343924518,4349485,0.1864922356248128,-469688466.8104958,2432882.296206817,547245.4759960173,21028.85960969398,13882.14002963854,58.19144965617767,961.0911397758512,13909.6,14409.842501193172,13409.357498806829,7.192766164277503,0.775266495092999,0.0,0.0,13875.0,14413.6,13336.4,7.763603603603608,0.7877831414779055,0.0,0.0,13526.0,14294.0,13910.0,5.521366538218208,0.8580729166666666,0.0,0.0,5.240476050810685,-4.422846067384416,9.6633221181951,13909.6,13909.6,13926.049578096005,13920.809102045194,0.6996084969257639,0.6285381095398204,0.0710703873859435,-0.0044844908295925,5.836434641443431,-863.3222200012206,66.17383399001189,63.17195606024908,3.0018779297628058,13910.0,13910.0,13910.0,13910.0,0.0,0.0,0.0,0.0,89.86731001206283,12938.66284991455,12663.326239746091,12.0,8.0,4.0,13526.0,13977.0,0.0,0.0,57.92748628249184,0.0,0.0,0.0,-86.84345515598547,50.11078286558346,85.80729166666667,62.02256944444444,-14.192708333333334,0.0,0.0,0.0376449099502468,-0.0318348533938406,0.0694797633440875,10.072370190015253,7.80741311557799,2.2649570744372607,13952.98286177281,4.033736707004043,3.954505196326252,1.8890963941962324,4.033735015913265,12970.052734375,1,-0.8068333035151767,-1.578937871536354,-0.0972425929100069,-0.622609483267297,4.888446557920744,0.5204169354111343,-0.7736872045125125,-1.8779352563114031,0.4055419378035054,3.5026658530707806
2021-09-22,14400.0,14734.0,14294.0,14600.0,12970.052734375,1786323,3833955.243924518,6135808,0.2061239441897862,-296686679.4089964,14052329.841803528,3248262.349157519,129131.31842749544,13945.575436760446,62.90347062257098,989.2090687858604,14024.666666666666,14712.665374675787,13336.667958657545,9.811266454472428,0.9181209402254475,0.0,0.0,13986.27777777778,14508.444444444443,13464.111111111111,7.466842500387289,1.0876689009469085,1.0,0.0,13526.0,14734.0,14130.0,8.613395446118744,0.8890728476821192,0.0,0.0,58.61471945818994,8.184667037730456,50.43005242045948,14024.666666666666,14024.666666666666,14029.734258388926,13971.119538930736,0.88832305828477,0.5458680821923804,0.3424549760923896,0.0065101199057079,7.039858787499129,-978.3888866678864,74.99371875768679,65.14224984315537,9.851468914531424,14130.0,14130.0,14130.0,14130.0,0.0,0.0,0.0,0.0,182.3727578985701,12938.66284991455,12663.326239746091,24.0,8.0,16.0,13555.76,13977.0,0.0,0.0,66.31484090869446,0.0,0.0,0.0,-79.64662405226349,54.40589499539453,88.90728476821192,62.969094922737305,-11.09271523178808,28.41666666666606,0.0,0.4195420366625533,0.0584405246174381,0.3611015120451152,6.440333283220738,7.53399714910654,-1.0936638658858016,14094.495256488011,2.9256256609094144,2.883646045347632,4.869989943973563,2.9256306816526205,13141.505859375,2,0.7559786513313327,-3.030308834685428,-3.731338156296815,0.5301295134782293,2.0957135156785967,-0.8569169867622719,-0.779729676061379,-1.7298476747187834,0.5048765882420412,-3.1936759995948734
2021-09-23,14834.0,14830.0,14606.0,14793.0,13141.505859375,1774699,5022369.75285309,7910507,0.2464973887705044,-205371881.3505684,2574859.173302064,3136028.486514943,75721.1861980145,14015.032745861694,66.68516401541098,1002.2855996266596,14134.42857142857,14968.014873168817,13300.842269688326,11.795118529591798,0.8950229431533102,0.0,0.0,14094.380952380952,14573.952380952382,13614.809523809525,6.805143556027055,1.2283785125608175,1.0,0.0,13526.0,14830.0,14178.0,9.225700164744646,0.9716257668711656,0.0,0.0,115.16018401430664,29.57977043304569,85.58041358126096,14134.42857142857,14134.42857142857,14147.15975709832,14031.999573084016,0.9689521525346982,0.5464637327892629,0.4224884197454354,0.0258389029972348,8.099280250153967,-1088.1507914297908,83.40699238353129,67.75149877749479,15.6554936060365,14178.0,14178.0,14178.0,14178.0,0.0,0.0,0.0,0.0,137.9740973880329,12938.66284991455,12663.326239746091,28.000000000000004,8.0,20.000000000000004,13617.0,13977.0,0.0,0.0,69.37277480264576,0.0,0.0,0.0,-72.9592862421552,56.35216518497276,97.16257668711656,90.62571770733172,-2.8374233128834354,117.24285714285725,0.0,0.8206968893813631,0.2108917975702231,0.60980509181114,3.384336944219984,6.704065108129229,-3.319728163909245,14258.78150828416,1.3219178082191751,1.3132567195807354,6.256285016520624,1.3219154039797445,13408.9013671875,3,-0.0094964568554445,-0.5514672511058194,1.1122300348265526,0.0095896150714338,-0.7046582504545853,-3.358246557482488,0.589387950175734,1.4981239390316858,2.1098468854391683,1.0744548711475517
2021-09-27,14774.0,15144.0,14576.0,15094.0,13408.9013671875,2572623,7142066.168346047,10483130,0.3112341758082055,-65410252.157630056,3135165.937644187,3135905.2652476924,75806.40992292264,14118.505462453444,71.02379377842134,1002.2855996266596,14254.375,15259.784338279687,13248.965661720313,14.106677259152889,0.917553810190706,0.0,0.0,14199.833333333334,14690.458333333334,13709.208333333334,6.9102923743236415,1.4112526539278123,1.0,0.0,13526.0,15144.0,14335.0,11.350901039154646,0.969097651421508,0.0,0.0,182.1612154014147,60.09605942671949,122.06515597469516,14254.375,14254.375,14292.827486775504,14110.666271374088,0.9663110683228064,0.534418720809828,0.4318923475129784,0.0540802332280273,9.199854899551555,-1208.0972200012202,92.6009119515569,70.85767542425255,21.743236527304347,14335.0,14335.0,14335.0,14335.0,0.0,0.0,0.0,0.0,121.19719514280835,12938.66284991455,12663.326239746091,32.0,8.0,24.0,13714.04,13977.0,0.0,0.0,73.42470094214703,0.0,0.0,0.0,-66.03068707352652,64.06883735354795,96.9097651421508,94.32654219915976,-3.0902348578491967,209.0375000000004,0.0,1.2909469467856385,0.4269028274133062,0.864044119372332,3.508888725959617,6.065029831695306,-2.5561411057356893,14462.429335351811,2.0347461637260977,2.0143217952577785,8.418330699612131,2.0347402396183014,13058.8876953125,0,0.4223839267695979,1.149428104206763,2.9024667307135417,0.2409715732224953,-1.4990651111957618,-1.5086474545275763,0.3944786385463885,1.992612791380324,1.473948535876218,2.2321494025025856
2021-09-28,15000.0,15063.0,14556.0,14700.0,13058.8876953125,2093544,6237754.263020604,8389586,0.2491005694724292,-173902549.84939718,-1222974.0573878551,2591045.349918249,-2301.614039506421,14173.22401213237,64.28605913726653,976.1228511005628,14303.888888888889,15292.31364888473,13315.464128893049,13.820364065658254,0.7003749436187625,0.0,0.0,14263.518518518518,14755.962962962962,13771.074074074077,6.904950469340313,0.9431783995186536,0.0,0.0,13526.0,15144.0,14335.0,11.31160911950907,0.7255871446229913,0.0,0.0,201.1487902442896,88.30660559023352,112.84218465405604,14303.888888888889,14303.888888888889,14355.469411886965,14154.320621642672,0.9600127724802238,0.5919855252372563,0.3680272472429674,0.0814163739634381,10.297677791827894,-1257.6111088901089,96.3961621925719,73.69528506517692,22.70087712739497,14335.0,14335.0,14335.0,14335.0,0.0,0.0,0.0,0.0,78.68064823641573,12938.66284991455,12663.326239746091,32.0,8.0,24.0,13857.036,13977.0,0.0,0.0,61.88367595465762,0.0,0.0,0.0,-61.0766994643016,61.89522674611999,72.55871446229914,88.8770187638555,-27.441285537700864,325.66666666666606,0.0,1.4211122922899095,0.6257447203886269,0.7953675719012826,2.001305292442501,5.252284923844746,-3.2509796314022448,14504.735843976474,-2.6103087319464646,-2.6449820077985464,5.588277546329556,-2.610308348836895,12968.275390625,1,0.2406076323230479,-1.515158416493108,-1.0823177301443965,0.048078459224925,1.3633426367332504,2.61754142071348,-0.1964692879830352,0.8321399839340415,-0.0968269710149627,2.285285108672284
2021-09-29,14701.0,14766.0,14510.0,14598.0,12968.275390625,1747722,5691591.138020604,6641864,0.2124613556478802,-174526134.72805476,-2512069.9974023327,2024032.5335492955,-66775.01245138628,14202.676446563735,59.6124284743663,969.3497537663958,14333.3,15287.462271314474,13379.137728685524,13.313923120488308,0.6387080625370694,0.0,0.0,14299.633333333337,14768.433333333334,13830.833333333334,6.55681148001464,0.8182238339021606,0.0,0.0,13526.0,15144.0,14335.0,11.288398345112432,0.6625463535228677,484.9,0.0,205.59604927794496,111.76449432777582,93.83155495016916,14333.3,14333.3,14392.7818100582,14187.185760780254,0.9534815299668062,0.665300366533054,0.2881811634337522,0.1053500454655429,11.296784812679364,-1287.0222200012197,98.65053018987156,77.19819990193308,21.45233028793848,14335.0,14335.0,14335.0,14335.0,0.0,0.0,0.0,0.0,51.02964649239835,12938.66284991455,12663.326239746091,32.0,8.0,24.0,13985.7324,13977.0,0.0,0.0,59.28566760190524,0.0,0.0,0.0,-57.315379595300406,57.399103687872966,66.25463535228677,78.57437165224557,-33.745364647713224,425.1000000000004,0.0,1.4491672467298249,0.7904292256568666,0.6587380210729583,-0.4013404328645837,4.12155985250288,-4.522900285367464,14520.472252930129,-0.6938775510204054,-0.6962960755251046,4.855624191926444,-0.6938745994425375,12795.9345703125,2,-0.5568917027290894,-3.269217598310931,0.9946927149960914,-0.2883321297041306,-2.7212932489260595,0.3401006543907527,-0.590548196011639,0.4305672876848945,0.161553897825442,-0.0
