Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_3659.T_2021-09-15_2023-09-15_Close_percent,jpx_4452.T_2021-09-15_2023-09-15_Close_percent,ssx_688981.SS_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,jpx_7011.T_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_002714.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601111.SS_2021-09-15_2023-09-15_Close_percent,jpx_6920.T_2021-09-15_2023-09-15_Close_percent
2021-09-15,1053.0,1070.0,1050.0,1070.0,1002.6950073242188,208726,208726.0,208726,1.0,0.0,0.0,0.0,-10902.138706110893,1063.3333333333333,50.0,1000.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,0.0,1063.3333333333333,1083.3333333333333,1043.3333333333333,3.761755485893417,0.6666666666666685,0.0,0.0,1050.0,1070.0,1060.0,1.8691588785046729,1.0,0.0,0.0,0.0,0.0,0.0,1070.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,-5.597678100642305,1.0,62.91399999999999,-55.53290011421872,-55.53290011421872,0.0,1060.0,1060.0,1060.0,1060.0,0.0,0.0,0.0,0.0,0.0,1130.9025,1145.319,4.0,4.0,0.0,1050.0,1149.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,-5.553290011421874,0.0,0.0,0.0,1013.9402465820312,2,-0.11798730286626094,0.027807015014052285,0.010823698139854182,-0.04751927996996758,0.014860620639189932,-0.2253067955124463,0.04214988287247215,0.01027448704535732,-0.015506405188228276,0.020757819750889386
2021-09-16,1079.0,1124.0,1079.0,1082.0,1013.9402465820312,38657,175223.26666666666,247383,0.7083076309474243,463884.0,4830949.116589492,4830949.116589492,-11157.623660642286,1068.281686022618,100.0,1011.214953271028,1076.0,1088.0,1064.0,2.2304832713754648,0.75,0.0,0.0,1079.1666666666663,1111.6666666666663,1046.6666666666663,6.023166023166024,0.5435897435897459,0.0,0.0,1050.0,1124.0,1087.0,6.877323420074349,0.4324324324324324,0.0,0.0,0.957264957264897,0.1914529914529794,0.7658119658119176,1076.0,1076.0,1071.8461538461538,1070.888888888889,0.5404852681245161,0.0657346947719006,0.4747505733526155,0.0021904205607476,2.1904761904761907,56.91399999999999,-50.236822918597525,-52.88486151640812,2.648038597810597,1087.0,1087.0,1087.0,1087.0,0.0,0.0,0.0,0.0,66.66666666666714,1130.9025,1145.319,8.0,4.0,4.0,1050.0,1149.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,16.216216216216218,43.24324324324324,71.62162162162161,-56.75675675675676,0.0,0.0,0.0893897552955392,0.0178779510591078,0.0715118042364314,-6.917287352693951,-1.3834574705387903,-5.533829882155161,1070.2277029117313,1.121495327102795,1.115253195047483,1.121495327102795,-1.1215014711025049,1058.9208984375,3,4.936397053278043,0.6775686848759648,2.2178850008216955,-0.5455079402019152,1.1982649714469318,0.0654754124152532,-0.7067034305538016,-3.006298367890992,1.2311922475018378,2.4879147060054123
2021-09-17,1090.0,1130.0,1090.0,1130.0,1058.9208984375,361109,536332.2666666666,608492,0.8814121905738557,2873790.8571428573,94154.39659493392,2462551.756592213,16453.159369115692,1096.9957068731665,100.0,1011.214953271028,1094.0,1145.8459255872629,1042.1540744127371,9.478231368786629,0.847182537414707,0.0,0.0,1091.6666666666667,1126.6666666666667,1056.6666666666667,6.412213740458014,1.0476190476190466,1.0,0.0,1050.0,1130.0,1090.0,7.312614259597806,1.0,0.0,0.0,5.525409696349925,1.2582443324323689,4.267165363917556,1094.0,1094.0,1080.792899408284,1075.267489711934,0.6759899196383184,0.2325405323555815,0.4434493872827369,0.0145112183582427,3.4404761904761902,38.91399999999999,-34.348591331733914,-46.70610478818338,12.357513456449468,1090.0,1090.0,1090.0,1090.0,0.0,0.0,0.0,0.0,88.23529411764694,1130.9025,1145.319,12.0,4.0,8.0,1050.0,1149.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,49.18032786885245,100.0,81.08108108108108,-0.0,0.0,0.0,0.5138637361602173,0.1170751080793297,0.3967886280808875,0.8069579481916069,-0.9453743867927108,1.7523323349843178,1074.4001886705175,4.43622920517559,4.340645229995932,5.607476635514019,-4.436223141067487,1044.864501953125,4,1.445390150394644,-1.0232864961685522,-0.979860115308938,-0.6442966035655218,-2.535832679376142,0.1965211121321033,1.578937871536354,-1.1085842874686875,-3.18559592461402,-2.1615983886659222
2021-09-20,1141.0,1141.0,1077.0,1115.0,1044.864501953125,8928,538006.2666666666,599564,0.8713781002667011,2444117.8775510206,-716845.8781362007,1402752.5450160753,15901.109646181278,1097.198211374213,97.82232814165398,997.7917459267222,1099.25,1147.6932657858654,1050.8067342141346,8.813875967407848,0.6625612945834412,0.0,0.0,1096.5,1138.75,1054.25,7.706338349293206,0.7189349112426036,0.0,0.0,1050.0,1141.0,1095.5,8.278371617011599,0.7142857142857143,0.0,0.0,7.8448916463867135,2.575573795223238,5.269317851163476,1099.25,1099.25,1086.055530268548,1078.2106386221612,0.7070715186771335,0.385675373823891,0.3213961448532424,0.0303185708432532,4.8507326007326,33.66399999999999,-29.714523785565355,-42.45820953752888,12.743685751963524,1095.5,1095.5,1095.5,1095.5,0.0,0.0,0.0,0.0,55.769230769230646,1130.9025,1145.319,12.0,4.0,8.0,1053.2,1149.0,0.0,0.0,78.54640980735552,0.0,0.0,0.0,97.4117580135954,52.68817204301075,71.42857142857143,71.55727155727156,-28.571428571428573,0.0,0.0,0.7275843295714141,0.2391769523777466,0.4884073771936674,-7.483117160320632,-2.252922941498295,-5.230194218822337,1075.0879456296498,-1.327433628318586,-1.3363227812166478,4.20560747663552,1.3274264872018335,1044.864501953125,0,1.445390150394644,-1.0232864961685522,-0.979860115308938,1.1118642989465712,-2.535832679376142,0.1965211121321033,1.578937871536354,-1.1085842874686875,-3.18559592461402,-2.1615983886659222
2021-09-21,1150.0,1149.0,1115.0,1115.0,1044.864501953125,7814,530192.2666666666,607378,0.8479901391585656,2094958.1807580176,10007678.52572306,3553984.040192821,-118.5132743362832,1097.5623339954857,97.86360867950545,997.7917459267222,1102.4,1147.5238296247117,1057.2761703752883,8.186471267182792,0.6396158094823988,0.0,0.0,1102.4666666666667,1143.0666666666666,1061.8666666666666,7.365302049948603,0.654351395730707,0.0,0.0,1050.0,1149.0,1099.5,8.980406386066763,0.6565656565656566,0.0,0.0,9.57274910984711,3.975008858148012,5.597740251699097,1102.4,1102.4,1090.5085256118482,1080.935776502001,0.876591473027139,0.43122645044077,0.445365022586369,0.0477133293544193,6.147468505777111,30.513999999999896,-26.934083257864216,-39.35338428159595,12.419301023731734,1099.5,1099.5,1099.5,1099.5,0.0,0.0,0.0,0.0,85.3600381497373,1130.9025,1145.319,12.0,4.0,8.0,1058.468,1149.0,0.0,0.0,78.54640980735552,0.0,0.0,0.0,95.43902832925872,44.54545454545455,65.65656565656566,79.02837902837904,-34.343434343434346,0.0,0.0,0.8855983230405536,0.368461226510308,0.5171370965302455,-15.057405983957285,-4.813819549990093,-10.243586433967192,1081.1538581823977,0.0,0.0,4.20560747663552,0.0,1044.864501953125,1,5.051594490406117,1.893719018133197,-0.979860115308938,-1.737655513428237,-2.535832679376142,1.7722404764153763,1.578937871536354,-1.1085842874686875,-3.18559592461402,1.109958005038962
2021-09-22,1149.0,1149.0,1115.0,1115.0,1044.864501953125,5470,524722.2666666666,612848,0.8319628013563678,1795678.4406497297,0.0,2843187.232154257,0.0,1097.8118605029722,97.86360867950545,997.7917459267222,1104.5,1146.7492603485553,1062.2507396514447,7.650386663387099,0.624262530436927,0.0,0.0,1106.4444444444443,1145.9444444444443,1066.9444444444443,7.139987949387427,0.6082981715893121,0.0,0.0,1050.0,1149.0,1099.5,8.963331824354912,0.6565656565656566,0.0,0.0,10.817392431819371,5.343485572882285,5.473906858937086,1104.5,1104.5,1094.276444748487,1083.4590523166676,0.8898313107025881,0.4922471080482402,0.3975842026543479,0.0653164903760466,7.366474452147581,28.413999999999987,-25.0804562393968,-36.97456294122942,11.894106701832625,1099.5,1099.5,1099.5,1099.5,0.0,0.0,0.0,0.0,72.91242362525453,1130.9025,1145.319,12.0,4.0,8.0,1065.71056,1149.0,0.0,0.0,78.54640980735552,0.0,0.0,0.0,93.88938531588984,38.582677165354326,65.65656565656566,67.58056758056759,-34.343434343434346,9.483333333333348,0.0,0.9984126680827918,0.4944515148248048,0.503961153257987,-22.059774271554723,-8.26301049430302,-13.796763777251703,1088.0009508936175,0.0,0.0,4.20560747663552,0.0,1044.864501953125,2,1.144173920740016,1.062386593535976,0.71878079948101,-0.5693234272560517,1.3978486347405408,1.3531594793868609,3.030308834685428,3.2221927803094417,-0.6711435169794413,1.262726206955847
2021-09-23,1116.0,1125.0,1115.0,1115.0,1044.864501953125,235444,289278.2666666666,848292,0.3339824910600343,1539152.9491283398,-50967.53368104517,2360828.1045150403,0.0,1103.3901885128178,62.44824533951978,997.7917459267222,1106.0,1145.7994974842647,1066.2005025157353,7.197015819939376,0.6130667542166615,0.0,0.0,1108.142857142857,1143.428571428571,1072.857142857143,6.368441407760721,0.5971659919028346,0.0,0.0,1050.0,1149.0,1099.5,8.95117540687161,0.6565656565656566,0.0,0.0,11.669265206221326,6.608641499550093,5.060623706671232,1106.0,1106.0,1097.4646840179505,1085.7954188117292,0.8932012700587922,0.5811926072300361,0.3120086628287561,0.0821580700836347,8.402410319078133,26.913999999999987,-23.7564369404915,-35.086259226838294,11.329822286346792,1099.5,1099.5,1099.5,1099.5,0.0,0.0,0.0,0.0,41.02985483429179,1130.9025,1145.319,12.0,4.0,8.0,1072.3737152,1149.0,0.0,0.0,78.54640980735552,0.0,0.0,0.0,92.64299570294442,37.121212121212125,65.65656565656566,65.65656565656566,-34.343434343434346,11.38571428571413,0.0,1.074720431127985,0.610505298085441,0.464215133042544,-14.935627491518003,-9.597533893746018,-5.338093597771987,1096.587111203952,0.0,0.0,4.20560747663552,0.0,1044.864501953125,3,1.144173920740016,1.062386593535976,-0.1447996942166298,-8.424903421845087,-2.508179078460884,1.3531594793868609,0.5514672511058194,-2.24278380272142,-0.1333363850911411,1.262726206955847
2021-09-27,1115.0,1125.0,1001.0,1115.0,1044.864501953125,158144,421915.169892473,1006436,0.4119090746510498,1319273.95639572,-4469344.394981789,1385089.176015493,0.0,1099.8303605482292,50.57303985730581,997.7917459267222,1107.125,1144.8269561826703,1069.4230438173297,6.810785806963135,0.60443755175255,0.0,0.0,1104.6666666666663,1151.0416666666663,1058.2916666666667,8.396197948098955,0.6114106019766404,0.0,0.0,1001.0,1149.0,1075.0,13.367957547702384,0.7702702702702703,0.0,0.0,12.203703816294365,7.727653962898948,4.476049853395416,1107.125,1107.125,1100.1624249382658,1087.9587211219714,0.6697507728746501,0.6963633863663581,-0.0266126134917079,0.097586975723014,9.887751905828896,25.788999999999987,-22.763422466312527,-33.54590463177257,10.782482165460046,1075.0,1075.0,1075.0,1075.0,0.0,0.0,0.0,0.0,-86.13569321533879,1130.9025,1145.319,12.0,4.0,8.0,1072.3737152,1149.0,0.0,1.0,78.54640980735552,0.0,0.0,0.0,91.62133316849554,56.336044054555934,77.02702702702703,69.44671944671946,-22.97297297297297,7.762500000000045,0.0,1.1217065114114937,0.7127455407506516,0.4089609706608419,-13.359202725372596,-10.349867660071334,-3.0093350653012614,1102.7428003582922,0.0,0.0,4.20560747663552,0.0,1028.9337158203125,0,-1.932632426468075,0.4588517489122097,-1.1472963015931723,-2.560186827535972,1.6189978719937983,0.3312381140324447,-1.149428104206763,-7.795651066629048,0.7947075245154309,2.3674933746512608
2021-09-28,1115.0,1130.0,1052.0,1098.0,1028.9337158203125,27901,426923.0416873448,978535,0.4057459436503996,1063046.6769106172,7827676.427368195,2190412.5824345807,-425.3964125560538,1099.658078888569,52.19614146507303,982.5787776031758,1106.111111111111,1142.1165976614743,1070.105624560748,6.510283856419269,0.3873628453851673,0.0,0.0,1103.4074074074074,1153.2962962962963,1053.5185185185185,9.042696025778737,0.445805493689681,0.0,0.0,1001.0,1149.0,1075.0,13.380210949271722,0.6554054054054054,0.0,0.0,11.127224621151754,8.407568094549509,2.719656526602245,1106.111111111111,1106.111111111111,1099.8297441785326,1088.7025195573808,0.8148772768351755,0.7316879492696355,0.0831893275655399,0.1081053037402161,11.357018002330989,26.8028888888889,-23.658361436868883,-32.447288721227714,8.78892728435883,1075.0,1075.0,1075.0,1075.0,0.0,0.0,0.0,0.0,-37.02359346642488,1130.9025,1145.319,12.0,4.0,8.0,1072.3737152,1146.04,0.0,0.0,58.088152951610255,0.0,0.0,0.0,87.85362827458509,59.587832680589095,65.54054054054055,69.40804440804442,-34.45945945945946,5.544444444444252,0.0,1.0220629071085092,0.774609014022223,0.2474538930862861,-19.16729037551602,-12.113352203160272,-7.05393817235575,1101.1061479570444,-1.5246636771300448,-1.536406182474348,2.6168224299065512,1.5246748361183364,1030.807861328125,1,1.1375899490269603,0.5650660824618967,1.152581540201112,1.515601547270009,-1.6456407608933148,-2.193419894732457,1.515158416493108,1.430043426266323,-0.4005368588131546,3.1487459224164525
2021-09-29,1085.0,1129.0,1052.0,1100.0,1030.807861328125,84971,447889.911817215,1063506,0.3938657148988317,935460.2944948148,-45309.57620835344,1941999.0092520325,-270.6222777655256,1099.2103894718205,56.54344940530594,982.5787776031758,1105.5,1139.8540390638425,1071.1459609361575,6.215113353928949,0.4199511884209742,0.0,0.0,1102.4333333333332,1155.0333333333333,1049.8333333333337,9.542527136939484,0.4768694550063365,0.0,0.0,1001.0,1149.0,1075.0,13.387607417458163,0.668918918918919,54.3,0.0,10.316567421297576,8.789367959899122,1.527199461398455,1105.5,1105.5,1099.8559373818352,1089.5393699605377,0.8384028096396519,0.7674356426819647,0.0709671669576871,0.1150300303312429,12.779469324716503,27.413999999999987,-24.197776706793267,-28.96560834262489,4.767831635831623,1075.0,1075.0,1075.0,1075.0,0.0,0.0,0.0,0.0,-33.78291586383978,1130.9025,1145.319,12.0,4.0,8.0,1072.3737152,1143.1392,0.0,0.0,59.42704238093272,0.0,0.0,0.0,84.79265408094918,57.54142709038314,66.89189189189189,69.81981981981983,-33.108108108108105,-1.6000000000001364,0.0,0.9468742209536896,0.8090620554085164,0.1378121655451731,-20.68916756312319,-13.828515275152856,-6.860652287970332,1100.8305926481328,0.1821493624772241,0.1819836716985712,2.8037383177569986,-0.1821444354477535,1002.6950073242188,2,0.5479563201072608,1.1664264969380014,-2.794747677856805,0.4224508313165955,2.104693874466108,-0.4620541725400642,3.269217598310931,-5.4922338870593,3.723407054767733,0.8594865926938127
