Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,ssx_000333.SZ_2021-09-15_2023-09-15_Close_percent
2021-09-15,2939.0,2939.0,2888.0,2913.0,2829.987060546875,1074755,-21073.62745098039,1074755,-0.0196078431372549,0.0,0.0,0.0,99011.87160159,2913.333333333333,50.0,1000.0,2913.0,2913.0,2913.0,0.0,0.0,0.0,0.0,2913.333333333333,2964.333333333333,2862.333333333333,3.501144164759725,0.4967320261437893,0.0,0.0,2888.0,2939.0,2913.5,1.7507723995880538,0.4901960784313725,0.0,0.0,0.0,0.0,0.0,2913.0,2913.0,2913.0,2913.0,0.0,0.0,0.0,-5.936673652932443,1.0,162.43554000091535,-52.817084893565024,-52.817084893565024,0.0,2913.5,2913.5,2913.5,2913.5,0.0,0.0,0.0,0.0,0.0,3035.6474750146867,2956.21124004364,4.0,4.0,0.0,2840.0,2939.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,49.01960784313726,49.01960784313726,-50.98039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.0,-5.281708489356507,0.0,0.0,0.0,2847.474365234375,2,-0.012184481040389545,0.04214988287247215,-0.05764955040719997,-0.01685938969875431,-0.002723614152040013,0.0025173049382178217,-0.05659721039150574,-0.03697636627408086,0.04696385110542705,0.03331130047344316
2021-09-16,2902.0,2938.0,2882.0,2931.0,2847.474365234375,973920,709366.3725490196,2048675,0.3462561765770655,17530560.0,-20124.85625102678,-20124.85625102678,-50747.38282040655,2915.0764307011445,100.0,1006.1791967044284,2922.0,2940.0,2904.0,1.2320328542094456,0.75,0.0,0.0,2915.166666666667,2968.666666666667,2861.666666666667,3.6704590932479553,0.6479750778816171,0.0,0.0,2882.0,2939.0,2910.5,1.9507186858316223,0.8596491228070176,0.0,0.0,1.435897435897914,0.2871794871795828,1.1487179487183312,2922.0,2922.0,2915.769230769231,2914.333333333333,0.2053931812906693,0.234148226671363,-0.0287550453806937,0.0012068743563336,2.015625,153.43554000091535,-49.89067011980673,-51.35387750668588,1.463207386879148,2910.5,2910.5,2910.5,2910.5,0.0,0.0,0.0,0.0,66.6666666666584,3035.6474750146867,2956.21124004364,8.0,4.0,4.0,2840.0,2939.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,45.794392523364486,85.96491228070175,67.49226006191951,-14.035087719298245,0.0,0.0,0.0492701853790889,0.0098540370758177,0.0394161483032711,-0.7536704892388915,-0.1507340978477783,-0.6029363913911132,2919.184732740458,0.6179196704428458,0.6160183751457993,0.6179196704428458,-0.6179287860107934,2833.873046875,3,0.0095375290743078,-0.7067034305538016,-0.09733724617206,-0.3497070088387772,1.993572597341981,-0.7594273932977842,0.3853577529628609,0.6814833759020331,1.1889477604144076,0.85688789692054
2021-09-17,2890.0,2949.0,2891.0,2917.0,2833.873046875,4086614,286613.20013522654,-2037939,0.0467155174165759,6852966.285714287,14192.67882897675,-2966.088711025015,-13501.777967049204,2917.6898549793937,100.0,1006.1791967044284,2920.333333333333,2935.767782537054,2904.898884129613,1.057033389137334,0.3920164468023251,0.0,0.0,2916.444444444445,2971.444444444445,2861.444444444445,3.7717159402621134,0.5050505050505019,0.0,0.0,2882.0,2949.0,2915.5,2.2942586462732564,0.5223880597014925,0.0,0.0,1.4277156841267242,0.5152867265690111,0.9124289575577132,2920.333333333333,2920.333333333333,2915.958579881657,2914.5308641975303,0.3881426854963575,0.3450157204412067,0.0431269650551508,0.0022293382251383,3.046632751937985,155.10220666758187,-50.43259878161383,-51.04678459832852,0.614185816714695,2915.5,2915.5,2915.5,2915.5,0.0,0.0,0.0,0.0,82.14285714285245,3035.6474750146867,2956.21124004364,8.0,4.0,4.0,2840.0,2939.0,0.0,1.0,54.41860465116279,0.0,0.0,0.0,98.28641370869032,45.45454545454545,52.23880597014925,62.40777536466276,-47.76119402985075,0.0,0.0,0.0489861233471556,0.0176804543300853,0.0313056690170703,18.130342576291586,3.505481236980094,14.624861339311488,2918.237378507856,-0.4776526782668044,-0.4787970843170619,0.1373154823206324,0.477662539316853,2786.26953125,4,0.0,1.578937871536354,0.0972425929100069,-0.7260479334677825,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,0.4227540594627328,-3.5026658530707806
2021-09-20,2890.0,2917.0,2840.0,2868.0,2786.26953125,357407,189138.56377159007,-2395346,0.0291309748325795,3372122.102040818,-894078.7393643662,-300003.6389288054,-25523.57267840248,2915.3398831035165,93.49543666850587,989.2773178430924,2907.25,2954.501984085327,2859.998015914673,3.2506309457615936,0.0846735247230793,0.0,0.0,2906.083333333333,2966.583333333333,2845.583333333333,4.163679637541938,0.1852617079889794,0.0,0.0,2840.0,2949.0,2894.5,3.7492475707283512,0.2568807339449541,0.0,0.0,-2.5037966932909512,-0.0885299574029813,-2.41526673588797,2907.25,2907.25,2908.580336822941,2911.084133516232,0.3778714863822095,0.5628435426532212,-0.1849720562710117,-0.0002053292064118,4.142865162287508,168.18554000091535,-54.6867387767995,-51.95677314294627,-2.729965633853233,2894.5,2894.5,2894.5,2894.5,0.0,0.0,0.0,0.0,-133.3333333333343,3035.6474750146867,2956.21124004364,8.0,16.0,-8.0,2840.0,2949.0,0.0,0.0,20.02106094510991,0.0,0.0,0.0,91.10367583365844,42.56198347107439,25.68807339449541,54.63059721511547,-74.31192660550458,0.0,0.0,-0.086009080413168,-0.0030574526185653,-0.0829516277946027,10.114182114817998,4.827221412547675,5.286960702270323,2900.44913790249,-1.6798080219403544,-1.6940768148210772,-1.5447991761071034,1.6798040998164652,2858.160888671875,0,-0.3333412623410794,1.578937871536354,0.0972425929100069,-0.3363716352633474,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,3.363826322922023,-3.5026658530707806
2021-09-21,2834.0,2950.0,2854.0,2942.0,2858.160888671875,1339677,1305536.06377159,-1055669,0.1666846131780994,17052690.087463558,168398.80060641482,-182903.02904500035,28562.530969801897,2915.3387628074747,94.78480289449172,989.2773178430924,2914.2,2964.786954840156,2863.613045159844,3.471755874007005,0.7747743967574469,0.0,0.0,2907.9333333333334,2975.5333333333338,2840.333333333333,4.649350053875613,0.7519723865877685,0.0,0.0,2840.0,2950.0,2895.0,3.7746208221810447,0.9272727272727272,0.0,0.0,0.3476257653505854,-0.0012988128522679,0.3489245782028534,2914.2,2914.2,2913.721823465565,2913.3741977002146,0.5332652777224739,0.5817439393336079,-0.048478661611134,0.0001105218150787,5.326163845586191,161.2355400009155,-52.42689625706392,-52.0507977657698,-0.3760984912941225,2895.0,2895.0,2895.0,2895.0,0.0,0.0,0.0,0.0,37.449392712551,3035.6474750146867,2956.21124004364,20.0,16.0,4.0,2840.0,2949.0,1.0,0.0,60.56298648452985,0.0,0.0,0.0,86.14426185083029,56.50887573964497,92.72727272727272,56.88471736397247,-7.272727272727272,0.0,0.0,0.0119320671414265,-5.954866656694962e-05,0.0119916158079934,9.261662809633563,5.714109691964853,3.547553117668712,2914.7387890272125,2.580195258019536,2.547469944187153,0.9955372468245738,-2.5802011117575745,2874.67626953125,1,0.8068333035151767,1.578937871536354,0.0972425929100069,0.622609483267297,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,-0.4055419378035054,-3.5026658530707806
2021-09-22,2860.0,2978.0,2929.0,2959.0,2874.67626953125,944034,1517462.06377159,-111635,0.1729024262174247,16909245.503540196,267310.28755320254,-92860.36572535976,40021.27154982379,2919.6407777882987,95.43167826332288,994.9937401419816,2921.6666666666665,2978.6539946927774,2864.679338640556,3.901015038866687,0.8275582013270375,0.0,0.0,2915.833333333333,2980.333333333333,2851.333333333333,4.42412117747928,0.8346253229974149,0.0,0.0,2840.0,2978.0,2909.0,4.723331431831147,0.8623188405797102,0.0,0.0,3.933810019097564,0.7857229535376984,3.1480870655598654,2921.6666666666665,2921.6666666666665,2920.687696778556,2916.753886759458,0.7202415028970726,0.5674051097093649,0.1528363931877077,0.003394973673497,6.4225811655363705,153.76887333424884,-49.99905585216815,-51.70884078016953,1.7097849280013833,2909.0,2909.0,2909.0,2909.0,0.0,0.0,0.0,0.0,180.2281368821296,3035.6474750146867,2956.21124004364,24.0,16.0,8.0,2840.0,2949.0,0.0,0.0,64.95763392943982,0.0,0.0,0.0,82.6505611526563,57.10594315245479,86.23188405797102,68.21574339324638,-13.768115942028986,-0.1166666666663331,0.0,0.1348694532286392,0.0269262517124742,0.1079432015161649,6.084485779143617,5.788184909400607,0.2963008697430105,2930.0147693307304,0.5778382053025055,0.5761751238827273,1.5791280466872726,-0.577832442002574,2911.59326171875,2,-0.7559786513313327,3.030308834685428,3.731338156296815,-0.5301295134782293,-2.0957135156785967,0.8569169867622719,0.779729676061379,1.7298476747187834,-0.5048765882420412,3.1936759995948734
2021-09-23,2911.0,3029.0,2959.0,2997.0,2911.59326171875,1538715,1649351.9209144472,1427080,0.1598965015551388,22846663.28874874,184244.6456946218,-46676.19715536283,25215.438599219928,2930.8821732468764,96.20850071965758,994.9937401419816,2932.428571428572,3007.015871326895,2857.841271530248,5.087066783146738,0.9328580647070702,0.0,0.0,2927.1428571428573,2992.428571428572,2861.8571428571427,4.460712542703769,1.0350109409190362,1.0,0.0,2840.0,3029.0,2934.5,6.44516977639207,0.8306878306878307,0.0,0.0,9.730007824521635,2.574579927734486,7.155427896787149,2932.428571428572,2932.428571428572,2932.428051120316,2922.6980432957944,0.8037941239570253,0.5324925433342138,0.2713015806228115,0.0110677817056113,7.519152188069902,143.0069685723438,-46.4997450644995,-50.96468424935953,4.464939184860029,2934.5,2934.5,2934.5,2934.5,0.0,0.0,0.0,0.0,164.84878532473886,3035.6474750146867,2956.21124004364,28.000000000000004,16.0,12.000000000000004,2845.52,2949.0,0.0,0.0,72.36950753806497,0.0,0.0,0.0,80.42481114604425,56.67396061269147,83.06878306878306,87.34264661800894,-16.93121693121693,5.099999999999909,0.0,0.3329118396900675,0.0881233693079929,0.2447884703820746,7.176602965101924,6.06586852054087,1.1107344445610536,2953.4429486317526,1.2842176410949646,1.2760414916454188,2.883625128733258,-1.2842138984060227,2814.443115234375,3,0.0094964568554445,0.5514672511058194,-1.1122300348265526,-0.0095896150714338,0.7046582504545853,3.358246557482488,-0.589387950175734,-1.4981239390316858,-2.1098468854391683,-1.0744548711475517
2021-09-27,3022.0,3002.0,2897.0,2897.0,2814.443115234375,856805,792546.9209144472,570275,0.0709409326532877,7342782.818927495,-545339.9548321964,-117913.8768234819,-8828.305945914373,2930.9679023741087,88.04699015182744,961.7940824795866,2928.0,3001.600271738629,2854.399728261371,5.027340965753353,0.289402951458604,0.0,0.0,2927.75,2998.0,2857.5,4.798907010502946,0.2811387900355871,0.0,0.0,2840.0,3029.0,2934.5,6.454918032786885,0.3015873015873015,0.0,0.0,6.183097184047256,3.29628337899704,2.886813805050216,2928.0,2928.0,2926.9775817171903,2920.794484533143,0.7445211049817403,0.641433567368884,0.1030875376128562,0.0146233755572661,8.701030120666251,147.43554000091535,-47.93972693730121,-50.58656458535224,2.646837648051026,2934.5,2934.5,2934.5,2934.5,0.0,0.0,0.0,0.0,11.438183347350725,3035.6474750146867,2956.21124004364,28.000000000000004,16.0,12.000000000000004,2856.5288,2949.0,0.0,0.0,45.24717100412379,0.0,0.0,0.0,69.79555523134077,48.7137076836292,30.15873015873016,66.48646576182807,-69.84126984126983,7.875,0.0,0.21169230552815,0.1128371565520243,0.0988551489761256,3.719643678265869,5.59662355208587,-1.8769798738200003,2940.919615056528,-3.3366700033366725,-3.393606954731343,-0.5492619292825296,3.336666139522052,2790.1552734375,0,-0.4223839267695979,-1.149428104206763,-2.9024667307135417,-0.2409715732224953,1.4990651111957618,1.5086474545275763,-0.3944786385463885,-1.992612791380324,-1.473948535876218,-2.2321494025025856
2021-09-28,2912.0,2921.0,2855.0,2872.0,2790.1552734375,777161,415741.5875811138,-206886,0.0347927463234946,3518238.844794996,-522285.6010530637,-168460.34235217964,-35295.35707897519,2927.8264210624275,81.85458215440804,953.4941680639878,2921.777777777778,2999.5853911029403,2843.970164452616,5.32604593798648,0.180122704896797,0.0,0.0,2922.740740740741,2992.5185185185187,2852.962962962963,4.774818156474139,0.1364118895966022,0.0,0.0,2840.0,3029.0,2934.5,6.468664435655613,0.1693121693121693,0.0,0.0,1.339413950809103,2.904909493359453,-1.5654955425503498,2921.777777777778,2921.777777777778,2918.519492222238,2917.180078271429,0.711636196296353,0.778352089699136,-0.066715893402783,0.0135640017272471,9.826601283464743,153.65776222313752,-49.96292727471434,-50.51727155083691,0.5543442761225705,2934.5,2934.5,2934.5,2934.5,0.0,0.0,0.0,0.0,-105.35540408958188,3035.6474750146867,2956.21124004364,28.000000000000004,16.0,12.000000000000004,2856.5288,3029.0,0.0,1.0,41.10012096932336,0.0,0.0,0.0,60.31844156813477,43.73248058346534,16.93121693121693,43.386243386243386,-83.06878306878306,14.17777777777792,0.0,0.0459146818115791,0.0994526616039353,-0.0535379797923561,0.3201468113248975,4.541328203933675,-4.221181392608778,2926.949983288422,-0.8629616845012067,-0.8667067601235701,-1.407483693786471,0.8629714939131929,2796.9560546875,1,-0.2406076323230479,1.515158416493108,1.0823177301443965,-0.048078459224925,-1.3633426367332504,-2.61754142071348,0.1964692879830352,-0.8321399839340415,0.0968269710149627,-2.285285108672284
2021-09-29,2890.0,2911.0,2879.0,2879.0,2796.9560546875,488157,-72415.4124188862,281271,-0.0058224640922395,3503790.2955385684,45886.876558156495,-144643.98469547564,-5516.803954936573,2926.328665632944,82.6240584412406,955.8181441003557,2917.5,2995.6498560459327,2839.350143954068,5.357316609832574,0.2536783690466967,0.0,0.0,2919.4333333333334,2985.4333333333334,2853.4333333333334,4.5214253907721815,0.1936868686868682,0.0,0.0,2840.0,3029.0,2934.5,6.478149100257069,0.2063492063492063,66.7,0.0,-1.9123539835031809,1.941456797986926,-3.8538107814901066,2917.5,2917.5,2912.439570341894,2914.351924325397,0.7467929536690852,0.7928451858120121,-0.0460522321429269,0.0099028389937306,10.828323961398462,157.93554000091535,-51.35387750668588,-50.35469295229478,-0.9991845543910998,2934.5,2934.5,2934.5,2934.5,0.0,0.0,0.0,0.0,-79.99641673385335,3035.6474750146867,2956.21124004364,28.000000000000004,16.0,12.000000000000004,2856.5288,3025.52,0.0,0.0,42.68415766553728,0.0,0.0,0.0,53.553409084639966,41.86048694491684,20.63492063492064,22.57495590828924,-79.36507936507937,15.599999999999907,0.0,-0.0656184988347227,0.0664384295162037,-0.1320569283509264,-4.587974667150537,2.715467629716833,-7.30344229686737,2918.687755259792,0.2437325905292553,0.2434360444061312,-1.1671815997253645,-0.2437420352460009,2885.36279296875,2,0.5568917027290894,3.269217598310931,-0.9946927149960914,0.2883321297041306,2.7212932489260595,-0.3401006543907527,0.590548196011639,-0.4305672876848945,-0.161553897825442,0.0
