Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,jpx_4911.T_2021-09-15_2023-09-15_Close_percent,ssx_601658.SS_2021-09-15_2023-09-15_Close_percent
2021-09-15,4775.0,4933.0,4693.0,4864.0,4346.46533203125,20614688,8761242.4,20614688,0.425,0.0,0.0,0.0,1730396.2380928744,4830.0,50.0,1000.0,4864.0,4864.0,4864.0,0.0,0.0,0.0,0.0,4830.0,5070.0,4590.0,9.937888198757763,0.5708333333333333,0.0,0.0,4693.0,4933.0,4813.0,4.934210526315789,0.7125,0.0,0.0,0.0,0.0,0.0,4864.0,4864.0,4864.0,4864.0,0.0,0.0,0.0,6.425897025803697,1.0,-375.6599999999999,83.69686788434028,83.69686788434028,0.0,4813.0,4813.0,4813.0,4813.0,0.0,0.0,0.0,0.0,0.0,4535.3615,4655.78,4.0,4.0,0.0,4561.0,4933.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,71.25,71.25,-28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4864.0,8.369686788434038,0.0,0.0,0.0,4220.4677734375,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,4880.0,4932.0,4692.0,4723.0,4220.4677734375,32078311,-15030171.591666669,-11463623,-0.2852403901259571,-4523041851.0,-748.1690666319682,-748.1690666319682,795483.1216724343,4800.98160691771,0.0,1000.0,4793.5,4934.5,4652.5,5.8829665171586525,0.25,0.0,0.0,4806.166666666666,5046.166666666666,4566.166666666666,9.987169261712385,0.3267361111111124,0.0,0.0,4692.0,4933.0,4812.5,5.027641597997288,0.1286307053941908,0.0,0.0,-11.24786324786328,-2.249572649572656,-8.998290598290623,4793.5,4793.5,4842.307692307692,4853.555555555556,0.3490783746677183,0.3519995326147285,-0.0029211579470102,-0.0056618138363486,2.0,-305.15999999999985,67.98950168659232,75.84318478546629,-7.853683098873972,4812.5,4812.5,4812.5,4812.5,0.0,0.0,0.0,0.0,-66.66666666666539,4535.3615,4655.78,4.0,8.0,-4.0,4561.0,4933.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,6.458333333333335,12.863070539419088,42.05653526970954,-87.13692946058092,0.0,0.0,-0.231744813036879,-0.0463489626073758,-0.1853958504295032,4.260546222669749,0.8521092445339499,3.408436978135799,4802.991891623341,-2.898848684210531,-2.941695374988562,-2.898848684210531,2.898851111619635,4217.78662109375,3,3.559043006716678,1.259444530514486,1.2422192810971069,0.6607873750457003,1.1982649714469318,0.6814833759020331,-0.0808567381525904,2.2541086365454674,1.4058433017282963,0.3809564587160849
2021-09-17,4792.0,4868.0,4720.0,4720.0,4217.78662109375,33607770,-48637941.59166667,-45071393,-0.5635864217115686,-3891296345.1428576,-7926.738370323291,-4337.453718477629,-951248.9989023916,4788.656943860296,0.0,1000.0,4769.0,4903.372616257927,4634.627383742073,5.635253355333482,0.3176711841870184,0.0,0.0,4793.888888888889,5003.222222222222,4584.555555555556,8.733341059218901,0.3235138004246287,0.0,0.0,4692.0,4933.0,4812.5,5.053470329209478,0.1161825726141078,0.0,0.0,-20.17142717997376,-5.833943555652878,-14.337483624320884,4769.0,4769.0,4823.491124260356,4843.6625514403295,0.4984027093891865,0.5440395839838591,-0.0456368745946725,-0.0149835737866467,2.937711577522004,-280.65999999999985,62.530913433474254,71.40576100146895,-8.874847567994692,4812.5,4812.5,4812.5,4812.5,0.0,0.0,0.0,0.0,-68.00000000000077,4535.3615,4655.78,4.0,12.0,-8.0,4561.0,4933.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,4.936305732484077,11.618257261410788,31.910442600276625,-88.38174273858921,0.0,0.0,-0.4164498861295676,-0.1203691473118141,-0.2960807388177534,7.7919045217003,2.24006829996722,5.55183622173308,4767.01681748319,-0.0635189498200294,-0.063539131651602,-2.960526315789469,0.063527373923435,4239.2333984375,4,2.7002622448917606,3.316330571704654,2.830186797409965,0.221731661382293,-2.535832679376142,1.8779352563114031,1.6764324819191927,2.8825895632038936,1.038147029978603,1.5296329688015788
2021-09-22,4951.0,5099.0,4940.0,4986.0,4455.484375,19163074,-47718821.5781208,7369046,-0.3439412288966144,-1839231569.2736368,163040.12602570964,47084.97991494411,865580.2957916111,4813.277157716064,29.26525222201664,1026.906779661017,4814.0,5005.8158839443,4622.1841160557,7.969085332127144,0.948346603167508,0.0,0.0,4822.388888888889,5042.222222222222,4602.555555555556,9.117196410262306,0.8721253474854698,0.0,0.0,4561.0,5099.0,4830.0,11.175737432488576,0.7899628252788105,0.0,0.0,-5.308891201781989,-10.501400908136231,5.192509706354242,4814.0,4814.0,4842.796853159095,4848.105744360877,0.8202095678745067,0.5647445968849356,0.2554649709895711,-0.029747545757694,5.880561308808517,-325.65999999999985,72.55689185756869,68.80086327387552,3.7560285836931655,4830.0,4830.0,4830.0,4830.0,0.0,0.0,0.0,0.0,183.9516350645778,4535.3615,4655.78,24.0,12.0,12.0,4561.0,4932.0,0.0,0.0,70.42461688503718,0.0,0.0,0.0,-93.7248928794582,35.8356940509915,78.99628252788104,67.1118703220429,-21.00371747211896,2.716666666667152,0.0,-0.1095044432138692,-0.2169404846468365,0.1074360414329672,0.7005563200997095,2.2704879326386487,-1.569931612538939,4887.927552032528,2.8677532494326474,2.827402823812619,2.508223684210531,-2.867757877870673,4423.314453125,2,0.9250727410245788,-1.6042856500930895,-0.3243144915045093,1.1111159201954877,1.3978486347405408,1.7298476747187834,1.8488137008711192,2.9681705937382645,-0.5498796591226807,1.7475761579144375
2021-09-27,5030.0,5047.0,4700.0,4700.0,4199.9150390625,29935840,-89373219.56855142,-41262814,-0.4769800725499751,-2502824424.772468,-164598.68839491392,9479.23874968262,-1646900.4251905335,4831.658122822289,20.63834478026069,1019.492290277183,4816.75,5024.862349465378,4608.637650534622,8.64119372877473,0.2195024699401067,0.0,0.0,4842.958333333333,5077.333333333333,4608.583333333333,9.679001299137065,0.1950222222222228,0.0,0.0,4561.0,5120.0,4840.5,11.605335547827892,0.2486583184257602,0.0,0.0,-9.340034803345588,-8.00711506508257,-1.3329197382630191,4816.75,4816.75,4834.783545752962,4844.123580556307,0.755755617537949,0.7000635166109747,0.0556921009269743,-0.0244895341152299,7.881906270908819,-328.40999999999985,73.16959053904112,70.35754230485463,2.8120482341864914,4840.5,4840.5,4840.5,4840.5,0.0,0.0,0.0,0.0,-23.024870375252167,4535.3615,4655.78,24.0,32.0,-8.0,4614.768800000001,4932.0,0.0,0.0,36.93693673479556,0.0,0.0,0.0,-88.1939848735025,29.89095367144148,24.86583184257603,57.81688845145229,-75.13416815742397,29.83749999999964,0.0,-0.1928116541211973,-0.1654225688968676,-0.0273890852243297,2.8756250159087577,1.9633210863289816,0.912303929579776,4853.379970860255,-5.05050505050505,-5.182506786458596,-3.3717105263157854,5.050498137311308,4081.066162109375,0,2.0309484233126938,1.108029421489675,1.484007771103677,0.4464329451691071,1.6189978719937983,-1.992612791380324,-1.9134603455977413,-1.2680116992191586,1.1722690467180428,1.010095841632122
2021-09-28,4700.0,4760.0,4567.0,4567.0,4081.066162109375,25639934,-115013153.56855142,-66902748,-0.5399348982864033,-2632436824.3764014,-158073.72983097384,-11464.882322899435,-2237466.690260047,4807.545442690865,17.987461895293848,990.6428275948712,4789.0,5040.277624241484,4537.722375758516,10.493949644664182,0.0582575235854414,0.0,0.0,4819.444444444444,5049.222222222223,4589.666666666667,9.535446685878965,-0.0493230174081244,0.0,1.0,4561.0,5120.0,4840.5,11.672583002714552,0.0107334525939177,0.0,0.0,-30.0098307469234,-12.407658201450737,-17.602172545472662,4789.0,4789.0,4793.586077175583,4823.595907922507,0.7194609538141576,0.8458527429977258,-0.1263917891835682,-0.0358053762679746,8.886147396165192,-300.65999999999985,66.98690384418289,69.98302692033556,-2.9961230761526707,4840.5,4840.5,4840.5,4840.5,0.0,0.0,0.0,0.0,-146.49552927603116,4535.3615,4655.78,24.0,36.0,-12.0,4614.768800000001,5120.0,0.0,1.0,29.78065391122057,0.0,0.0,0.0,-86.43963899599377,28.28108097819583,1.073345259391771,31.842576028622545,-98.92665474060824,44.33333333333303,0.0,-0.6221464509005368,-0.2567673452976015,-0.3653791056029353,3.783942158857459,2.327445300834677,1.4564968580227815,4791.243586502072,-2.829787234042558,-2.8705974513149712,-6.106085526315786,2.8297924088401203,4073.023681640625,1,-0.888450437281918,6.442571829819698,4.28737323815264,-0.6726400581019334,-1.6456407608933148,-0.8321399839340415,-0.5306143139394379,-2.276597864833164,1.9855611341994857,-3.265297859087994
2021-09-29,4591.0,4616.0,4479.0,4558.0,4073.023681640625,16579505,-112471769.59044924,-83482253,-0.4898756107508736,-2277690927.32263,-95853.28391891072,-20841.37138912292,-758228.1311524396,4789.019592237825,16.630185708373872,988.690608315617,4765.9,5041.646912947362,4490.153087052638,11.571661719606457,0.1230238848772059,0.0,0.0,4792.6,5013.1,4572.1,9.201685932479238,-0.031972789115647,0.0,1.0,4479.0,5120.0,4799.5,13.449715688537315,0.1232449297971918,229.8,0.0,-46.58007166286734,-19.24214089373406,-27.33793076913328,4765.9,4765.9,4757.342065302417,4803.922136965284,0.6996555664772682,0.911829813078884,-0.2121742466016158,-0.0537954055768659,9.821779558485888,-277.5599999999995,61.84023491981442,67.55451214649935,-5.714277226684928,4799.5,4799.5,4799.5,4799.5,0.0,0.0,0.0,0.0,-156.17323852617972,4535.3615,4655.78,24.0,40.0,-16.0,4614.768800000001,5108.94,0.0,0.0,29.366036527427084,0.0,0.0,0.0,-85.03836865431967,31.92829559083996,12.324492979719189,12.754556693895667,-87.6755070202808,17.949999999999818,0.0,-0.9696258668399802,-0.3993390496060772,-0.570286817233903,1.2330917736266451,2.108574595393071,-0.8754828217664254,4751.183614546764,-0.1970659075979819,-0.1972603379369886,-6.291118421052633,0.1970681226249269,4157.02197265625,2,1.956944567321031,-4.191609300361378,-2.905584171569089,0.0,2.104693874466108,-0.4305672876848945,0.1421132424381426,-1.0016817589493598,1.4469916127327735,-0.592896957835336
2021-09-30,4585.0,4665.0,4542.0,4652.0,4157.02197265625,18995124,-97491875.05386388,-64487129,-0.3921831293925636,-1697229129.7051115,36261.93753723324,-15131.040496487298,359065.41552611487,4776.078965191957,23.35608557543428,988.690608315617,4755.545454545455,5026.493102808313,4484.597806282597,11.395018756634116,0.3089198130906065,0.0,0.0,4771.566666666667,4980.366666666667,4562.766666666666,8.751842511544085,0.213681353767561,0.0,0.0,4479.0,5120.0,4799.5,13.479000592609584,0.2698907956318253,219.12000000000003,0.0,-51.53305162079596,-25.70032303914644,-25.83272858164952,4755.545454545455,4755.545454545455,4741.135593717429,4792.668645338225,0.7377192782005286,0.8972982031184541,-0.1595789249179254,-0.0716157351997267,10.702844867208205,-267.2054545454548,57.28294095508352,66.36489428744282,-9.081953332359303,4799.5,4799.5,4799.5,4799.5,0.0,0.0,0.0,0.0,-96.1177639667861,4535.3615,4655.78,24.0,40.0,-16.0,4614.768800000001,5083.742399999999,0.0,0.0,38.92949194940812,0.0,0.0,0.0,-82.38094340423304,32.55519191556156,26.98907956318253,13.462305934097834,-73.01092043681747,-46.84545454545514,0.0,-1.0752475381522897,-0.5345207473153197,-0.54072679083697,0.0536895523608695,1.6975975867866306,-1.643908034425761,4747.157096454707,2.062308029837645,2.041330383292461,-4.358552631578949,-2.062307945673183,4082.85400390625,3,-0.698596419486023,-0.2873588652815755,0.0,-0.222725463174882,1.708924253856864,3.036809579708816,1.6873213917822767,1.2121213449901376,-0.6006484123565912,0.1964709252161327
2021-10-08,4967.0,5370.0,4863.0,5330.0,4762.88232421875,26323538,-53363714.31504456,-36702780,-0.1607607887956461,1587705170.262461,716484.2355157578,52705.733435353264,3424301.116802484,4790.009325628435,44.9585225004448,939.2633043763476,4764.588235294118,5149.375454614418,4379.801015973818,16.15196110631152,1.2347070488783936,1.0,0.0,4705.633333333333,4925.933333333333,4485.333333333334,9.363245471739535,1.9170827659252545,1.0,0.0,4479.0,5370.0,4924.5,18.700461739796044,0.9551066217732884,240.81621492000005,5.690586828436984,7.020045260781444,-35.6604699700843,42.680515230865744,4758.333333333333,4764.588235294118,4805.651826608768,4798.631781347986,0.9944852941176472,0.796875,0.197610294117647,-0.1125100178671941,16.417894734355578,221.411764705882,46.5874109691143,52.62294823889419,-6.035537269779887,4924.5,4924.5,4924.5,4924.5,0.0,0.0,31.645906744243224,18.48315987871835,212.9543676662325,4535.3615,4655.78,68.0,40.0,28.0,4479.0,4972.090442041097,1.0,0.0,69.28474400793074,0.9789877416497018,0.7741451384042052,0.0,-52.3945712781298,66.85672480586071,95.51066217732884,57.057896232796566,-4.489337822671156,-19.18235294117676,9.964926758819889,0.1462926430001978,-0.7480022895186552,0.8942949325188531,-7.818164326950296,-6.748499505534324,-1.0696648214159712,4758.983635085389,9.603125642607434,9.169570675610396,9.580592105263165,-9.603134027661511,4839.7314453125,4,-1.6848338093467987,-1.6438366522306893,-1.76601725136301,-1.1111098241730275,-4.879422476269028,-7.95874288183505,-7.733661656506271,-3.959829145374016,-0.0895866500568729,-0.7873996118729139
2021-10-11,5403.0,5449.0,5248.0,5416.0,4839.7314453125,12792245,-44771907.97176097,-23910535,-0.1298726186414233,1518052013.0821097,364533.3559512032,88779.6309782226,2734286.380815199,4827.001907603227,51.65534958291134,954.4183970923636,4800.777777777777,5279.206481652615,4322.349073902939,19.93129971936743,1.142961236689481,1.0,0.0,4761.166666666667,4966.866666666667,4555.466666666667,8.640739314593754,2.0917193323610443,1.0,0.0,4479.0,5449.0,4964.0,20.205059365380613,0.965979381443299,236.8345934280001,5.652258018755649,55.188785084638766,-17.490618959139688,72.67940404377845,4794.166666666667,4800.777777777777,4899.551545592034,4844.362760507395,1.16483860858665,0.7571294265120652,0.4077091820745848,-0.0666946035464771,17.55063890509153,149.22222222222263,58.56612817354914,51.68730649771266,6.878821675836477,4964.0,4964.0,4964.0,4964.0,0.0,0.0,32.12580669059487,17.324821049789723,236.53537693815724,4535.3615,4655.78,72.0,40.0,32.0,4496.82,4972.090442041097,0.0,0.0,71.09190915945368,1.0,0.9206786965827572,0.7596269672611843,-42.62965712271384,67.26487103058074,96.5979381443299,84.00499885916966,-3.402061855670103,87.31111111111113,8.62414761331729,1.1392372498309422,-0.3705543816487358,1.509791631479678,-9.403998877729256,-7.279599379973311,-2.1243994977559453,4842.539791722055,1.6135084427767454,1.6006297432220151,11.348684210526304,-1.6135003105783312,4903.177734375,0,-7.602342113301404,0.2695375180935428,-1.4099680105258443,-0.4395647592633906,0.21391724753299,-1.296925768381044,-1.2284178968940154,-4.077267832002903,1.2274671048434982,-1.9531253220632152
2021-10-12,5380.0,5569.0,5358.5,5487.0,4903.177734375,12972725,-41906199.123779975,-10937810,-0.1171513834741629,1432767936.2132368,187008.7048018053,86311.61770442771,376467.3716702786,4861.867915980933,51.682955397343335,954.4183970923636,4836.894736842105,5394.35888050351,4279.4305931807,23.050497229772667,1.0830915499677043,1.0,0.0,4845.183333333333,5052.633333333333,4637.733333333334,8.563143465503535,2.0469189362898703,1.0,0.0,4479.0,5569.0,5024.0,22.53511931317396,0.9247706422018348,234.20113408520007,5.651486119973211,97.96271189723848,5.600047212135944,92.36266468510252,4838.916666666667,4836.894736842105,4989.928230885567,4891.965518988329,1.1601717830443772,0.7525051693971687,0.4076666136472084,-0.0056515245369079,18.630214495745427,-136.89473684210498,73.75086303883697,53.0107096220485,20.740153416788463,5035.0,5024.0,5029.5,5024.0,100.0,0.0,33.76833777367412,16.181129396860666,216.57380525097625,4535.3615,4655.78,76.0,40.0,36.0,4534.9072,4972.090442041097,0.0,0.0,72.52893249616659,1.0,0.992995913883234,0.8959399162900655,-34.317629932531766,68.09555904047004,92.4770642201835,94.86188818061407,-7.522935779816514,221.5105263157893,10.84848484848485,2.0025225344903377,0.1040610015790789,1.8984615329112589,-10.542110258709856,-7.932101555720621,-2.6100087029892336,4976.721030204252,1.3109305760709011,1.3024122466864796,12.808388157894736,-1.310946480800098,4989.8564453125,1,1.9927483637044217,0.8108112788047919,1.604283001241626,0.0,5.144686453659958,0.3706206943366084,0.910137188583576,0.2577282583636986,3.961161793205648,1.532573362835592
2021-10-13,5527.0,5584.0,5470.0,5584.0,4989.8564453125,8867251,-33038948.12377997,-2070559,-0.0901282476149809,1350961566.3256316,81316.06965901834,80474.18510680691,326819.9972150166,4876.174897222315,49.647696283070886,971.2907471047492,4874.25,5507.7162974460425,4240.7837025539575,25.992359745439504,1.0602113347320228,1.0,0.0,4944.683333333333,5149.833333333334,4739.533333333334,8.297801342182348,2.0581688195629195,1.0,0.0,4479.0,5584.0,5031.5,22.670154382725546,1.0,222.18102067668005,5.651486119973211,138.09655527580162,32.09934882486908,105.99720645093254,4912.583333333333,4874.25,5081.323887672403,4943.227332396601,1.1537181833305603,0.8160039926800865,0.337714190650474,0.0668892817189181,19.60389919810632,-307.25,89.81382268511203,56.62525203649611,33.18857064861592,5042.5,5031.5,5037.0,5031.5,100.0,0.0,33.00422435123643,15.581228747454595,190.8333861580469,4535.3615,4655.78,80.0,40.0,40.0,4596.952768,4972.090442041097,0.0,0.0,74.40117664751992,1.0,1.0,0.9712248701553304,-26.778238081019527,68.52548890331255,100.0,96.35833412150448,-0.0,374.21250000000055,18.808510638297875,2.793651717588496,0.6419791447809624,2.151672572807533,-13.47468391211548,-9.040618026999592,-4.4340658851158885,5114.222614332201,1.767814835064696,1.75237073832335,14.802631578947366,-1.767806831268146,5047.93994140625,2,1.0166422645460358,-1.3623963748390793,-1.84782459595813,0.218820521732141,0.3954934912196961,1.555626212310088,0.9758876612896188,-1.1886277756865553,0.6065518112533255,0.0
2021-10-14,5572.0,5868.0,5572.0,5649.0,5047.93994140625,14333599,-39915201.6981043,12263040,-0.1351012719567797,1291064761.8505416,398560.0545961973,109262.15614453734,323605.4208682165,4918.95042352432,57.604365269785205,971.2907471047492,4913.5,5631.235187934936,4195.764812065064,29.21482397211504,1.0123756034005915,1.0,0.0,5052.35,5274.8,4829.9,8.80580324007641,1.8410878849179573,1.0,0.0,4479.0,5868.0,5173.5,28.26905464536481,0.8423326133909287,229.562918609012,5.648190733203551,173.15188492822836,60.30985604554094,112.84202888268742,5002.75,4911.142857142857,5168.65867418434,4995.506789256112,1.191754244139046,0.7361358124494746,0.4556184316895715,0.1463942006689574,20.64340260296031,-355.5,102.00990975424098,62.03378740674847,39.976122347492506,5184.5,5173.5,5179.0,5173.5,100.0,0.0,38.916333761789936,14.117685539993996,180.89047118003973,4535.3615,4655.78,84.0,40.0,44.0,4675.91654656,4972.090442041097,0.0,0.0,75.60117898859588,1.0,1.0,0.9976653046277448,-20.165823506482823,65.7567795578862,84.23326133909288,92.23677518642546,-15.766738660907128,528.638095238095,23.69170133566893,3.466152529321508,1.2068138216890714,2.2593387076324363,-12.94488444993323,-9.82147131158632,-3.12341313834691,5233.403707584519,1.164040114613174,1.1573172883053928,16.138980263157897,-1.164031405118152,5039.8984375,3,-3.92157007634502,-4.838712562111795,-3.308437973762679,0.4386007920056443,-0.3970638529139592,0.7557555333779931,0.6569979472793506,1.8896927797463832,-2.956334366749374,0.1945392274236468
