Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,ssx_000333.SZ_2021-09-15_2023-09-15_Close_percent
2021-09-15,10225.0,10347.0,10147.0,10323.0,9471.1162109375,1662167,1263246.92,1662167,0.76,0.0,0.0,0.0,728647.7483625093,10272.333333333334,50.0,1000.0,10323.0,10323.0,10323.0,0.0,0.0,0.0,0.0,10272.333333333334,10472.333333333334,10072.333333333334,3.893954635428497,0.6266666666666652,0.0,0.0,10147.0,10347.0,10247.0,1.9374212922600016,0.88,0.0,0.0,0.0,0.0,0.0,10323.0,10323.0,10323.0,10323.0,0.0,0.0,0.0,2.16290572979337,1.0,-179.89525999450598,17.735719447417296,17.735719447417296,0.0,10247.0,10247.0,10247.0,10247.0,0.0,0.0,0.0,0.0,0.0,9984.53175,9636.7935,4.0,4.0,0.0,10133.0,10347.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323.0,1.7735719447417253,0.0,0.0,0.0,9404.140625,2,-0.012184481040389545,0.04214988287247215,-0.05764955040719997,-0.01685938969875431,-0.002723614152040013,0.0025173049382178217,-0.05659721039150574,-0.03697636627408086,0.04696385110542705,0.03331130047344316
2021-09-16,10350.0,10410.0,10163.0,10250.0,9404.140625,3633381,189413.6689878541,-1971214,0.035768473628764,-265236813.0,268524.0000979804,268524.0000979804,3785.9551368860375,10273.70557318462,100.0,1000.0,10286.5,10359.5,10213.5,1.419336022942692,0.25,0.0,0.0,10273.333333333334,10496.833333333334,10049.833333333334,4.351070733290071,0.4478001491424296,0.0,0.0,10147.0,10410.0,10278.5,2.556749137218685,0.3916349809885932,0.0,0.0,-5.823361823362575,-1.164672364672515,-4.65868945869006,10286.5,10286.5,10311.76923076923,10317.592592592591,0.5832840203359081,0.4080770332388102,0.1752069870970978,-0.0013811694759275,2.037249851396869,-143.39525999450598,14.137215741146758,15.936467594282028,-1.799251853135269,10278.5,10278.5,10278.5,10278.5,0.0,0.0,0.0,0.0,66.66666666666667,9984.53175,9636.7935,4.0,8.0,-4.0,10133.0,10347.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,19.463087248322147,39.163498098859314,63.58174904942966,-60.836501901140686,0.0,0.0,-0.0564410909919373,-0.0112882181983874,-0.0451528727935498,8.696456793337871,1.7392913586675744,6.957165434670297,10030.214526245809,-0.7071587716748984,-0.7096709899034437,-0.7071587716748984,0.7071562046736943,9558.27734375,3,0.0095375290743078,-0.7067034305538016,-0.09733724617206,-0.3497070088387772,1.993572597341981,-0.7594273932977842,0.3853577529628609,0.6814833759020331,1.1889477604144076,0.85688789692054
2021-09-17,10350.0,10516.0,10133.0,10418.0,9558.27734375,3721683,2006527.823034852,1750469,0.2225215061070135,-138025447.71428573,391059.6361914757,329791.8181447281,35305.519647691755,10307.533386653471,100.0,1000.0,10330.333333333334,10467.8962482325,10192.770418434167,2.6632812409893174,0.8186420799927278,0.0,0.0,10300.77777777778,10577.444444444443,10024.111111111111,5.37176265006958,0.7118473895582318,0.0,0.0,10133.0,10516.0,10324.5,3.707527991997676,0.7441253263707572,0.0,0.0,3.082247709027797,-0.3152883499324526,3.3975360589602497,10330.333333333334,10330.333333333334,10328.112426035505,10325.030178326477,0.7387018844597563,0.552827221973941,0.1858746624858153,-0.0004469942404437,3.197913196267738,-187.22859332783992,18.458706493425986,16.777213893996677,1.6814925994293084,10324.5,10324.5,10324.5,10324.5,0.0,0.0,0.0,0.0,99.99999999999667,9984.53175,9636.7935,12.0,8.0,4.0,10133.0,10347.0,0.0,1.0,71.25113601938807,0.0,0.0,0.0,-95.013357079252,44.81927710843373,74.41253263707571,67.19201024531168,-25.587467362924283,0.0,0.0,0.0298521908003505,-0.0030601363986398,0.0329123271989904,14.651843330707624,4.321801753075585,10.330041577632038,10421.700025973743,1.639024390243904,1.6257373738582714,0.92027511382351,-1.639030347337027,9445.427734375,4,0.0,1.578937871536354,0.0972425929100069,-0.7260479334677825,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,0.4227540594627328,-3.5026658530707806
2021-09-20,10161.0,10340.0,10179.0,10295.0,9445.427734375,1421566,2633429.599432367,328903,0.2522732839265259,-143286472.04081634,-736159.9813163793,-25525.448342307704,44215.58908354677,10302.603626548154,83.86096812964274,988.1935112305624,10321.5,10444.5,10198.5,2.383374509518965,0.3922764227642276,0.0,0.0,10293.416666666668,10541.166666666668,10045.666666666668,4.813756365314399,0.5031954254961294,0.0,0.0,10133.0,10516.0,10324.5,3.710700964007169,0.422976501305483,0.0,0.0,0.2124859727628063,-0.2097334853934008,0.4222194581562072,10321.5,10321.5,10323.018206645424,10322.805720672664,0.7670832658951391,0.7437818301146063,0.0233014357805327,-0.0003281520004796,4.262164212352947,-178.39525999450598,17.58783573346097,16.979869353862753,0.6079663795982171,10324.5,10324.5,10324.5,10324.5,0.0,0.0,0.0,0.0,-47.30031236055463,9984.53175,9636.7935,12.0,8.0,4.0,10133.0,10410.0,0.0,0.0,45.62152161262888,0.0,0.0,0.0,-91.28325110136392,45.650140318054255,42.29765013054831,51.95789362216112,-57.702349869451695,0.0,0.0,0.0020584129791116,-0.0020364265230895,0.0040948395022012,10.44584575671014,5.546610553802497,4.899235202907644,10286.4268385637,-1.1806488769437462,-1.1876738843247026,-0.2712389809163995,1.1806479903911793,9579.3798828125,0,-0.3333412623410794,1.578937871536354,0.0972425929100069,-0.3363716352633474,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,3.363826322922023,-3.5026658530707806
2021-09-21,10250.0,10457.0,10267.0,10441.0,9579.3798828125,1041791,3499761.062590262,1370694,0.3048416215781162,-101088192.32069972,1869376.871176656,448200.1315374333,-2009.3964574333404,10310.383057093128,85.5852817679805,1002.2077174121712,10345.4,10491.148276147607,10199.65172385239,2.817644095880477,0.8279627125852919,0.0,0.0,10312.4,10548.6,10076.2,4.580892905628173,0.7722269263336147,0.0,0.0,10133.0,10516.0,10324.5,3.702128482223984,0.804177545691906,0.0,0.0,9.608399302209364,1.7538930721271522,7.854506230082212,10345.4,10345.4,10341.169251776895,10331.560852474688,0.8718062652359545,0.6896850654137296,0.1821211998222248,0.0020023989468119,5.285364024230274,-202.2952599945056,19.94411624249839,17.57271873158988,2.3713975109085084,10324.5,10324.5,10324.5,10324.5,0.0,0.0,0.0,0.0,106.17076808352128,9984.53175,9636.7935,20.0,8.0,12.0,10133.0,10410.0,1.0,0.0,62.7497352379949,0.0,0.0,0.0,-84.48283596891102,52.58141382049245,80.4177545691906,65.70931244560488,-19.5822454308094,0.0,0.0,0.0930004617831573,0.0169709511381598,0.0760295106449975,5.392548172889653,5.5157980776199285,-0.123249904730275,10350.295877092827,1.418164157357937,1.4082022828219465,1.1430785624334083,-1.4181692158842625,9587.63671875,1,0.8068333035151767,1.578937871536354,0.0972425929100069,0.622609483267297,-4.888446557920744,-0.5204169354111343,0.7736872045125125,1.8779352563114031,-0.4055419378035054,-3.5026658530707806
2021-09-22,10438.0,10602.5,10336.0,10450.0,9587.63671875,1401885,3297237.338387635,2772579,0.2559475450394994,-84844598.41774262,2038835.2111621136,766327.1474623693,15982.712360622623,10326.972865238427,87.40854700267319,1002.2077174121712,10362.833333333334,10517.04278685534,10208.623879811328,2.976202522257538,0.7826242641934638,0.0,0.0,10337.472222222224,10578.722222222224,10096.222222222224,4.66748533517489,0.733218192285549,0.0,0.0,10133.0,10602.5,10367.75,4.530614214259292,0.6751863684771033,0.0,0.0,17.578321149472686,4.918778687596259,12.659542461876429,10362.833333333334,10362.833333333334,10357.91244381122,10340.334122661749,0.9392601360652578,0.6486223842511213,0.2906377518141365,0.0058807373782808,6.337832142306306,-219.72859332783992,21.662853629146326,18.25440788118262,3.408445747963708,10367.75,10367.75,10367.75,10367.75,0.0,0.0,0.0,0.0,128.96128018288388,9984.53175,9636.7935,24.0,8.0,16.0,10139.48,10410.0,0.0,0.0,63.512694156330966,0.0,0.0,0.0,-79.04580422823784,50.868567682726976,67.51863684771033,63.41134718248308,-32.48136315228967,15.558333333334303,0.0,0.1699976126588429,0.0475762834422964,0.1224213292165465,2.690363963531028,4.950711254802148,-2.2603472912711204,10405.90912387753,0.0861986399770087,0.0861615102847324,1.2302625205850903,-0.086193845932712,9640.8505859375,2,-0.7559786513313327,3.030308834685428,3.731338156296815,-0.5301295134782293,-2.0957135156785967,0.8569169867622719,0.779729676061379,1.7298476747187834,-0.5048765882420412,3.1936759995948734
2021-09-23,10788.0,10787.0,10402.0,10508.0,9640.8505859375,947487,2871483.439686337,3720066,0.2076277472737691,-64873334.929493695,5089383.812126182,1486836.5915730048,6467.185325572859,10343.325716138492,88.40916197985771,1007.7702100064206,10383.57142857143,10558.799792690475,10208.343064452383,3.3751077906949782,0.8550468899659326,0.0,0.0,10370.07142857143,10631.857142857143,10108.285714285714,5.048870031202437,0.76343792633015,0.0,0.0,10133.0,10787.0,10460.0,6.298410951365481,0.573394495412844,0.0,0.0,28.24901979163588,9.584826908404182,18.66419288323169,10383.57142857143,10383.57142857143,10381.002837071032,10352.753817279396,0.9859510412731678,0.6229121148176173,0.3630389264555504,0.0117146154202254,7.488274472572975,-240.46668856593533,23.70740465860597,19.03340742081453,4.67399723779144,10460.0,10460.0,10460.0,10460.0,0.0,0.0,0.0,0.0,148.84557643526273,9984.53175,9636.7935,28.000000000000004,8.0,20.000000000000004,10158.0008,10410.0,0.0,0.0,68.05379578171649,0.0,0.0,0.0,-73.34559530404466,46.16592515048416,57.3394495412844,68.42528031939511,-42.6605504587156,38.62857142857138,0.0,0.2728647883472944,0.092633984423296,0.1802308039239984,-1.5891326593102766,3.642742471979664,-5.23187513128994,10460.5677491271,0.555023923444975,0.5534893412473707,1.7921146953405076,-0.5550259020915149,9634.427734375,3,0.0094964568554445,0.5514672511058194,-1.1122300348265526,-0.0095896150714338,0.7046582504545853,3.358246557482488,-0.589387950175734,-1.4981239390316858,-2.1098468854391683,-1.0744548711475517
2021-09-27,10500.0,10556.0,10373.0,10501.0,9634.427734375,1987602,3664351.997063386,1732464,0.2316635140777944,-57593317.65385174,-1196919.7052528623,1103442.8348835951,3934.720328535288,10360.081063135183,75.86813889233373,1007.7702100064206,10398.25,10579.632882323554,10216.867117676446,3.4887193965052665,0.7832406197424752,0.0,0.0,10383.395833333334,10635.333333333334,10131.458333333334,4.852699522274143,0.7333994873067051,0.0,0.0,10133.0,10787.0,10460.0,6.289519871132161,0.5626911314984709,0.0,0.0,35.728923060662055,14.813646138855756,20.915276921806296,10398.25,10398.25,10399.463939060104,10363.735015999442,0.9733501543268231,0.7659500479676912,0.207400106359132,0.018451091411999,8.552837997036992,-255.145259994506,25.154552430892853,19.79855054707432,5.356001883818536,10460.0,10460.0,10460.0,10460.0,0.0,0.0,0.0,0.0,69.10550281700932,9984.53175,9636.7935,28.000000000000004,8.0,20.000000000000004,10195.740752,10410.0,0.0,0.0,66.97047387403266,0.0,0.0,0.0,-68.85259821952894,51.15645705916912,56.26911314984709,60.37573317961394,-43.730886850152906,53.98125000000073,0.0,0.344749484674242,0.1430570844734852,0.2016924002007568,-0.2555657533845737,2.863080826906816,-3.1186465802913896,10480.05270502766,-0.0666159116863296,-0.0666381099437174,1.7243049501113994,0.0666212125708938,9633.5107421875,0,-0.4223839267695979,-1.149428104206763,-2.9024667307135417,-0.2409715732224953,1.4990651111957618,1.5086474545275763,-0.3944786385463885,-1.992612791380324,-1.473948535876218,-2.2321494025025856
2021-09-28,10728.0,10727.0,10405.0,10500.0,9633.5107421875,2376369,2690188.307622392,-643905,0.1478618506150425,-49705182.13187292,1375333.5445799872,1137429.173595644,-1550.3584978239244,10384.103318692738,79.3865951113012,1007.7702100064206,10409.555555555557,10592.13244617333,10226.97866493778,3.507871006468354,0.7476886426820333,0.0,0.0,10401.24074074074,10660.962962962964,10141.518518518518,4.994062318063914,0.6901247771836002,0.0,0.0,10133.0,10787.0,10460.0,6.282688982345282,0.5611620795107034,0.0,0.0,41.10230684054841,20.07137827919429,21.03092856135412,10409.555555555557,10409.555555555557,10414.93102535855,10373.828718518002,0.9901234575475856,0.7264211966770535,0.263702260870532,0.025445589040219,9.655369216680814,-266.4508155500607,26.269157460156244,20.51750687075009,5.751650589406154,10460.0,10460.0,10460.0,10460.0,0.0,0.0,0.0,0.0,96.41472464251486,9984.53175,9636.7935,28.000000000000004,8.0,20.000000000000004,10231.21630688,10410.0,0.0,0.0,66.80686272552231,0.0,0.0,0.0,-65.22070265997637,49.15666866552705,56.116207951070336,56.57492354740061,-43.883792048929664,94.16666666666606,0.0,0.3962115430648855,0.1936879761917653,0.2025235668731201,2.471705285788884,2.7848057186832293,-0.3131004328943456,10480.450585690587,-0.0095229025807053,-0.0095233560379881,1.7146178436501014,0.0095178687596444,9632.591796875,1,-0.2406076323230479,1.515158416493108,1.0823177301443965,-0.048078459224925,-1.3633426367332504,-2.61754142071348,0.1964692879830352,-0.8321399839340415,0.0968269710149627,-2.285285108672284
2021-09-29,10399.0,10578.0,10371.0,10499.0,9632.591796875,612630,2835207.0032745656,-1256535,0.150756270818177,-42691960.39874823,-3091670.339356545,667529.2277120675,-284.64501911382587,10387.314052641876,76.52685884920857,1007.674231891182,10418.5,10599.83118871281,10237.16881128719,3.480946176758829,0.7219695369876364,0.0,0.0,10409.383333333331,10663.833333333332,10154.933333333332,4.888858289716167,0.6760987751359162,0.0,0.0,10133.0,10787.0,10460.0,6.277295196045496,0.5596330275229358,262.25,0.0,44.7640484704807,25.009912317451573,19.75413615302913,10418.5,10418.5,10427.864713764928,10383.100665294449,0.9779563796522284,0.8047151288281038,0.1732412508241245,0.0322410317890367,10.70072028626659,-275.395259994506,27.150982569303217,21.5636472176263,5.587335351676916,10460.0,10460.0,10460.0,10460.0,0.0,0.0,0.0,0.0,50.37520765309027,9984.53175,9636.7935,28.000000000000004,8.0,20.000000000000004,10264.5633284672,10410.0,0.0,0.0,66.63155777865654,0.0,0.0,0.0,-62.23448534800611,47.59750127779453,55.96330275229358,56.11620795107033,-44.03669724770642,108.92499999999929,0.0,0.4311240920557064,0.2411751993645535,0.1899488926911529,-3.3533116700642656,1.5571822409337304,-4.910493910997996,10480.699498033096,-0.0095238095238148,-0.0095242630672842,1.7049307371888034,0.009539049024724,9591.306640625,2,0.5568917027290894,3.269217598310931,-0.9946927149960914,0.2883321297041306,2.7212932489260595,-0.3401006543907527,0.590548196011639,-0.4305672876848945,-0.161553897825442,0.0
