Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_JHX.AX_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_JHG.AX_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent,jpx_6367.T_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent
2021-09-15,3350.666015625,3392.666015625,3354.166015625,3383.332763671875,2718.826171875,2503610,1289749.0689681417,2503610,0.5151557426948052,0.0,0.0,0.0,923045.0272633464,3376.7215983072915,50.0,1000.0,3383.332763671875,3383.332763671875,3383.332763671875,0.0,0.0,0.0,0.0,3376.7215983072915,3415.2215983072915,3338.2215983072915,2.2803182838229583,0.5858592904491362,0.0,0.0,3354.166015625,3392.666015625,3373.416015625,1.1379312260794765,0.7575778713474026,0.0,0.0,0.0,0.0,0.0,3383.332763671875,3383.332763671875,3383.332763671875,3383.332763671875,0.0,0.0,0.0,33.3367170085471,1.0,-904.4202993164064,364.8455975437441,364.8455975437441,0.0,3373.416015625,3373.416015625,3373.416015625,3373.416015625,0.0,0.0,0.0,0.0,0.0,2511.585361572266,2581.892283935547,4.0,4.0,0.0,3223.49951171875,3392.666015625,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,75.75778713474025,75.75778713474025,-24.24221286525974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383.332763671875,36.484559754374416,0.0,0.0,-0.0,2724.451416015625,2,0.0428382926657673,0.0008522091224305,-0.0104981913462706,0.0261139314339679,0.0144934285836706,-0.1120314418672159,-0.0039377182144634,0.0116713766234498,-0.0010628565105724,-0.0060343457109082
2021-09-16,3499.99951171875,3469.666015625,3383.332763671875,3390.332763671875,2724.451416015625,3590793,-1718752.6253910735,6094403,-0.2820214917508857,25135551.0,127628.08393821088,127628.08393821088,920860.3146139252,3398.947366591157,100.0,1000.0,3386.832763671875,3393.832763671875,3379.832763671875,0.4133655535096965,0.75,0.0,0.0,3395.5827229817705,3457.999348958333,3333.166097005208,3.676342534912679,0.4579442237724697,0.0,0.0,3354.166015625,3469.666015625,3411.916015625,3.4102658164549964,0.3131320177218614,0.0,0.0,0.5584045584041633,0.1116809116808326,0.4467236467233306,3386.832763671875,3386.832763671875,3384.409686748798,3383.8512821903937,0.115489975097977,0.0093324418670956,0.1061575332308813,0.0004040948956248,2.1893761364803392,-907.9202993164064,366.2575070203097,365.5515522820269,0.7059547382827418,3411.916015625,3411.916015625,3411.916015625,3411.916015625,0.0,0.0,0.0,0.0,66.66666666666747,2511.585361572266,2581.892283935547,8.0,4.0,4.0,3223.49951171875,3392.666015625,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5.607480291091436,31.313201772186147,53.5354944534632,-68.68679822781385,0.0,0.0,0.0165020419586141,0.0033004083917228,0.0132016335668913,3.356117679169169,0.6712235358338339,2.6848941433353355,3386.5157806128555,0.2068965865599015,0.2066828503300755,0.2068965865599015,0.2068997348493866,2719.76416015625,3,0.2132204644208428,1.6105117550350911,-0.0423130350401379,1.4199743350752527,1.039268734542972,-0.0,1.4136083328491225,-0.0,-2.4608464646567114,-0.7360390386603939
2021-09-17,3400.832763671875,3428.832763671875,3384.49951171875,3384.49951171875,2719.76416015625,2728014,-4446766.6253910735,3366389,-0.5040304290072747,19271444.715192523,-32231.23326668041,47698.425335765234,2735.5316571743097,3399.0493749526586,56.93625827448106,998.279445600258,3386.055013020833,3392.1792138069145,3379.9308122347525,0.3617307316349463,0.3730037309016057,0.0,0.0,3396.814236111111,3453.2030707465274,3340.425401475694,3.32010117220742,0.3908052944170441,0.0,0.0,3354.166015625,3469.666015625,3411.916015625,3.411049128140357,0.2626276718073593,0.0,0.0,0.5242067824497099,0.1941860858346081,0.3300206966151017,3386.055013020833,3386.055013020833,3384.423505974944,3383.8992991924943,0.1541525358519689,0.0904806025038175,0.0636719333481514,0.0007240051268971,3.321577540620232,-907.1425486653648,365.9437603018494,365.6822882886344,0.2614720132149841,3411.916015625,3411.916015625,3411.916015625,3411.916015625,0.0,0.0,0.0,0.0,12.258351953233538,2511.585361572266,2581.892283935547,8.0,4.0,4.0,3223.49951171875,3392.666015625,0.0,1.0,52.70305045826157,0.0,0.0,0.0,98.16516297780694,4.137935015716417,26.26276718073593,44.44458536255411,-73.73723281926407,0.0,0.0,0.0154912051482974,0.0057385677430377,0.0097526374052597,3.2704348699468566,1.1910658026564385,2.0793690672904184,3385.656266547236,-0.1720554399741947,-0.1722036253447356,0.0344851697534176,-0.1720440244161096,2664.449951171875,4,-1.099291398991724,-1.7125097199070751,-1.5453081178421115,0.0291696193618378,0.172351340789632,-0.5769839444433273,1.1529910867134845,1.4989246170861463,-1.1997143681019224,1.4318557818413922
2021-09-20,3384.49951171875,3371.666015625,3315.666015625,3315.666015625,2664.449951171875,1822210,-6268976.6253910735,1544179,-0.5889334239134048,-1400059.51797672,-193611.4298537216,-32738.19306073037,-41753.55851201215,3387.970789997659,44.40672985361638,977.9765724335545,3368.457763671875,3429.6467135913185,3307.2688137524315,3.633054306297309,0.068616979729376,0.0,0.0,3381.19384765625,3437.4854736328125,3324.9022216796875,3.329689364931401,-0.0820388991653312,0.0,1.0,3315.666015625,3469.666015625,3392.666015625,4.571825173551479,0.0,0.0,0.0,-4.999551354707364,-0.8445614022737864,-4.154989952433578,3368.457763671875,3368.457763671875,3373.8454305364908,3378.844981891198,0.1561490604683128,0.1865401674842459,-0.0303911070159331,-0.0030012096714554,4.455900503634579,-889.5452993164063,358.84498226834046,363.9729617835609,-5.127979515220432,3392.666015625,3392.666015625,3392.666015625,3392.666015625,0.0,0.0,0.0,0.0,-121.7171196736344,2511.585361572266,2581.892283935547,8.0,16.0,-8.0,3223.49951171875,3469.666015625,0.0,0.0,7.517785429729386,0.0,0.0,0.0,77.26092981590844,2.941176470588235,0.0,19.191989650974023,-100.0,0.0,0.0,-0.1479662837893506,-0.0250024025634399,-0.1229638812259107,0.4009581641736506,1.033044274959881,-0.6320861107862303,3362.3965337906443,-2.033786557079287,-2.0547527547705613,-2.000002742072504,-2.03378696560209,2657.88720703125,0,-1.9720294676014447,-2.2613539905538858,-2.9025960568031763,-2.012052346897505,-3.5966014881625483,-0.5769839444433273,-0.1020870329983552,-1.0548490487115745,-1.1997143681019224,1.4318557818413922
2021-09-21,3484.832763671875,3336.666015625,3223.49951171875,3307.49951171875,2657.88720703125,1773014,-5409883.5820670165,-228835,-0.4356611358040562,-3268526.1235280368,-405834.0391291551,-126012.15457783655,-41426.80540163724,3373.871207390346,36.66268257932619,975.5678106760788,3356.26611328125,3429.569943343198,3282.962283219302,4.368177467923267,0.1673666197162672,0.0,0.0,3362.7994140625,3430.466015625,3295.1328125,4.0244209202328864,0.0913796387966043,0.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.334534735852205,0.3412324531041418,0.0,0.0,-9.921766145802394,-2.660002350979508,-7.261763794822886,3356.26611328125,3356.26611328125,3363.638366102992,3373.5601322487946,0.1588635926748806,0.2901395866047697,-0.131275993929889,-0.0097421253798713,5.773207877858324,-877.3536489257813,353.9268374907697,361.96373692500265,-8.036899434232964,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,-120.1726677823128,2511.585361572266,2581.892283935547,8.0,20.0,-12.0,3223.49951171875,3463.506015625,0.0,0.0,6.775573129568528,0.0,0.0,0.0,61.2119264531152,25.91363327303393,34.123245310414184,20.12867083038337,-65.87675468958582,0.0,0.0,-0.2941037289051849,-0.0788226678317889,-0.215281061073396,-2.111339006267871,0.4041676187143305,-2.515506624982202,3344.1825001568145,-0.2463005582518107,-0.2466043770509074,-2.241377282405544,-0.2463076530200396,2714.138916015625,1,-0.8778381331624132,0.625833592812981,1.3286106441003795,-0.4662246950412196,-1.013294724046219,-3.1918855581289165,-3.916900314412075,-0.6396684540569737,-4.714292060795501,-2.5334052771321325
2021-09-22,3314.49951171875,3380.99951171875,3301.666015625,3377.49951171875,2714.138916015625,5633416,-273532.6799343806,5404581,-0.01515327772409,53532566.17983312,86256.30764250657,-83558.46213376793,114858.80967097124,3367.478868310868,59.52621695670853,975.5678106760788,3359.805013020833,3428.5680298161687,3291.041996225498,4.09327425424071,0.6286629028405053,0.0,0.0,3361.2309027777774,3430.8419867621524,3291.6198187934024,4.141999523260793,0.6168535814255119,0.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.3268092330429395,0.6255928306909266,0.0,0.0,-8.081088091580114,-3.744219499099629,-4.336868592480484,3359.805013020833,3359.805013020833,3365.770850043878,3373.851938135458,0.2698315434418619,0.2993160596289467,-0.0294845161870848,-0.0141547851754043,7.06375327169472,-880.8925486653648,355.3544392276076,360.86218730877016,-5.5077480811625605,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,-14.693314142596456,2511.585361572266,2581.892283935547,8.0,20.0,-12.0,3223.49951171875,3449.105625390625,0.0,0.0,51.22585051695929,0.0,0.0,0.0,53.9617645967867,38.753425341173056,62.55928306909267,32.227509459835616,-37.44071693090733,-2.29443359375,0.0,-0.2395211242152519,-0.1109623591084815,-0.1285587651067703,7.631645180082468,1.849663130987958,5.78198204909451,3355.4947731997736,2.116402428843433,2.0943176904902217,-0.1724114168064949,2.1164069278623003,2732.88916015625,2,-0.7010981069712017,1.4134910485007453,0.0874086647238954,-0.6976309579242042,0.3780493865914565,-2.8849750785527,-1.4179233045943391,1.0729697989518172,-2.9422734950182985,-0.6077835597668724
2021-09-23,3398.49951171875,3403.166015625,3354.166015625,3400.832763671875,2732.88916015625,2750298,2214841.3127115057,8154879,0.1064758191334894,55052684.75131064,66513.85943280056,-58546.40853933985,138226.02113602072,3369.934944360899,65.64053676831053,982.3074621386128,3365.666120256697,3435.5040428058405,3295.8281977075526,4.150020831170115,0.7517732639486245,0.0,0.0,3364.777192615327,3431.4438360305057,3298.1105492001484,3.962618598431532,0.7704168772380311,0.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.314050030829413,0.7203792926297583,0.0,0.0,-4.685527202791491,-3.932481039838002,-0.7530461629534888,3365.666120256697,3365.666120256697,3371.164990602031,3375.850517804822,0.334993398370106,0.3082970356599968,0.0266963627101092,-0.0154435701973256,8.236670085783889,-886.7536559012278,357.71882575603115,360.4131356583789,-2.694309902347697,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,42.293667135406,2511.585361572266,2581.892283935547,28.000000000000004,20.0,8.000000000000004,3223.49951171875,3435.5692585703123,0.0,0.0,58.35404433519311,0.0,0.0,0.0,50.55259482716209,44.52559836092284,72.03792926297582,56.24015254749423,-27.96207073702417,-14.249989536830071,0.0,-0.138795458450521,-0.1165289789768894,-0.0222664794736315,6.556471854686495,2.7910248757276657,3.765446978958829,3371.6175465883284,0.6908439770950903,0.6884685839899873,0.5172414663997538,0.690835831209057,2765.702392578125,3,0.5945689686974305,0.0929159977826401,1.310044940957468,1.164197614164891,2.607500895103413,-2.8849750785527,2.930586253506476,-0.0,-2.9422734950182985,-0.6077835597668724
2021-09-27,3485.99951171875,3455.666015625,3412.49951171875,3441.666015625,2765.702392578125,2634737,3140553.274218208,10789616,0.1340049900050831,62557284.03701208,90792.6396842304,-37212.25879311552,50635.13143406638,3377.4307585595725,70.04097438306903,994.101869827638,3375.1661071777344,3457.595844164636,3292.736370190833,4.884484755378603,0.9033732902595168,0.0,0.0,3373.756357828776,3437.4854838053384,3310.0272318522134,3.7779329161502457,1.0327992244958693,1.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.293463376002282,0.8862558489652861,0.0,0.0,1.2855622784500156,-2.8888723761803985,4.174434654630414,3375.1661071777344,3375.1661071777344,3382.0113021440266,3380.7257398655765,0.3939689949027072,0.3029256509948694,0.0910433439078378,-0.0121950800119576,9.31618351586818,-896.2536428222656,361.551146202049,360.5553869763376,0.9957592257113674,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,116.13337854569878,2511.585361572266,2581.892283935547,32.0,20.0,12.0,3223.49951171875,3435.5692585703123,1.0,0.0,67.34754897100824,0.0,0.0,0.0,50.30119481498663,49.71021550296156,88.62558489652861,74.40759907619903,-11.374415103471394,-17.485418701171966,0.0,0.0380262221004988,-0.0856179387614118,0.1236441608619106,5.317889198799859,3.2963977403421048,2.0214914584577546,3397.3692471380846,1.200683914519729,1.1935328891050645,1.7241358160057896,1.2006792262295392,2713.201171875,0,0.8409423354599426,0.037950772031408,0.4957975533104246,2.841689204940991,1.2206033591736087,-0.7933514358939675,1.6275785871542894,0.2178642517317115,-3.4423410668858594,-2.580650160076118
2021-09-28,3422.99951171875,3442.832763671875,3352.99951171875,3376.332763671875,2713.201171875,2051833,2154604.795012757,8737783,0.0845343351807868,34470111.69533374,-158344.54478736693,-52353.79454239695,-7315.145671772967,3378.500706410199,63.766088342933415,975.2308034215253,3375.2957356770835,3453.014696426423,3297.576774927744,4.605164515087994,0.506671653768867,0.0,0.0,3375.6413935908563,3442.270978009259,3309.011809172453,3.947669592208979,0.5051881614379974,0.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.293183269965203,0.6208531604743835,0.0,0.0,0.7373466190201725,-2.163628577140285,2.900975196160457,3375.2957356770835,3375.2957356770835,3381.1376808406185,3380.4003342215983,0.390595514595952,0.3532475786741132,0.0373479359218387,-0.0097943601993421,10.467243705380312,-896.3832713216148,361.6034386896672,360.6718371667076,0.9316015229595678,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,30.16429799904789,2511.585361572266,2581.892283935547,32.0,20.0,12.0,3228.142841796875,3435.5692585703123,0.0,0.0,49.08351282728023,0.0,0.0,0.0,41.8224990350877,50.04007832512171,62.085316047438354,74.24961006898093,-37.914683952561646,-9.398133680555476,0.0,0.0218124052218199,-0.0641318699647654,0.0859442751865854,2.607071352188235,3.158532462711331,-0.5514611105230962,3390.8821614683,-1.898303079279484,-1.916552169970842,-0.2068965865599015,-1.8982961017069044,2732.88916015625,1,-0.3263208931374493,-3.2808697413104824,-1.4586034205133274,-0.5641042753145484,0.1604178477833642,-1.5993916685559952,-0.5855002949240458,-2.8260960150653744,0.6733948600928841,-2.8079413622674707
2021-09-29,3373.99951171875,3415.99951171875,3363.49951171875,3400.832763671875,2732.88916015625,1421068,2754606.878308888,10158851,0.1023675199703269,34519548.02457178,-30170.8196771394,-49889.01955736833,-28638.180052091902,3379.2898602626324,65.88457546287515,982.3074621386128,3377.8494384765627,3453.1553711879505,3302.543505765175,4.458809315393966,0.6525996981100849,0.0,0.0,3377.4216471354166,3442.638273111979,3312.205021158854,3.861917923802992,0.6794873330680439,0.0,0.0,3223.49951171875,3469.666015625,3346.582763671875,7.287669518428065,0.7203792926297583,67.666650390625,0.0,2.2538460696769107,-1.2801336477768457,3.5339797174537564,3377.8494384765627,3377.8494384765627,3384.1676935838886,3381.913847514212,0.4179769092380229,0.3924169636369545,0.0255599456010683,-0.0066306120464564,11.55173916743906,-898.936974121094,362.6336093133576,360.4260606966647,2.207548616692975,3346.582763671875,3346.582763671875,3346.582763671875,3346.582763671875,0.0,0.0,0.0,0.0,34.23075581645472,2511.585361572266,2581.892283935547,32.0,20.0,12.0,3232.693305273437,3435.5692585703123,0.0,0.0,54.10942562091484,0.0,0.0,0.0,37.5321991097537,54.63054667072616,72.03792926297582,74.24961006898093,-27.96207073702417,11.141687011719114,0.0,0.0666441006867617,-0.03797667583446,0.1046207765212217,-1.567119007638733,2.2134021686413186,-3.7805211762800512,3393.9812336180094,0.7256393760594726,0.7230192808657776,0.5172414663997538,0.7256368781399374,2726.32666015625,2,-0.9094290480840924,-2.431373648131853,0.5659601374119347,-1.3269253885147947,-1.7120505953568994,-2.909227061053514,0.6582444690148037,-0.4474198665871824,-3.810456228564405,-3.352492438501756
