Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,jpx_4543.T_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,jpx_4684.T_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,jpx_9843.T_2021-09-15_2023-09-15_Close_percent
2021-09-15,17570.0,18366.0,17509.0,18258.0,15065.1181640625,4891451,3658599.872812135,4891451,0.7479579929988331,0.0,0.0,0.0,-113676.22826515972,18044.33333333333,50.0,1000.0,18258.0,18258.0,18258.0,0.0,0.0,0.0,0.0,18044.33333333333,18901.33333333333,17187.333333333332,9.498826963220218,0.6246596654998062,0.0,0.0,17509.0,18366.0,17937.5,4.69383284039873,0.8739789964994166,0.0,0.0,0.0,0.0,0.0,18258.0,18258.0,18258.0,18258.0,0.0,0.0,0.0,-4.195635587440318,1.0,443.214,-23.699744840094336,-23.699744840094336,0.0,17937.5,17937.5,17937.5,17937.5,0.0,0.0,0.0,0.0,0.0,18968.25975,19314.0085,4.0,4.0,0.0,16053.0,18366.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,87.39789964994166,87.39789964994166,-12.602100350058343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18258.0,-2.369974484009429,0.0,0.0,-0.0,14378.6142578125,2,0.0161125780693454,-0.0148606206391899,0.0369763662740808,0.0915568106457575,-0.0410502902710584,0.0447735135255803,-0.0232737694680932,0.0287803982919293,0.0576495504071999,-0.0242172994194343
2021-09-16,18500.0,18500.0,17170.0,17426.0,14378.6142578125,8418235,-1518931.1271878649,-3526784,-0.1141222360308023,-7003971520.0,-1619401.216525792,-1619401.216525792,-499537.2436759271,17825.702838844834,0.0,1000.0,17842.0,18674.0,17010.0,9.3263087097859,0.25,0.0,0.0,17871.5,18965.0,16778.0,12.237361161626051,0.2962962962962963,0.0,0.0,17170.0,18500.0,17835.0,7.454321264432238,0.1924812030075188,0.0,0.0,-66.37037037036862,-13.274074074073724,-53.096296296294895,17842.0,17842.0,18130.0,18196.37037037037,0.3929087698347563,0.4741865678328643,-0.081277797998108,-0.0089002081279439,2.086400584528268,859.2139999999999,-45.94429003379138,-34.82201743694286,-11.122272596848523,17835.0,17835.0,17835.0,17835.0,0.0,0.0,0.0,0.0,-66.66666666666667,18968.25975,19314.0085,4.0,8.0,-4.0,16053.0,18366.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,11.705532693187012,19.24812030075188,53.32300997534677,-80.75187969924812,0.0,0.0,-0.3647451058615582,-0.0729490211723116,-0.2917960846892465,5.4600347009011045,1.092006940180221,4.368027760720883,17969.11500847676,-4.55690656150728,-4.66399963337949,-4.55690656150728,-4.556910199932176,14612.951171875,3,0.0808567381525904,-1.1982649714469318,-0.6814833759020331,-1.2422192810971069,0.7690930453026255,-1.259444530514486,-0.761694781764561,-0.0846004589866566,0.09733724617206,-2.5754871350932405
2021-09-17,17481.0,18012.0,17297.0,17710.0,14612.951171875,8938283,-131309.57054450805,5411499,-0.0059020924806443,-5640765249.714286,-1443873.504564579,-1531637.3605451854,-237939.55642367832,17764.35336516935,0.0,1000.0,17798.0,18488.63062969048,17107.369370309523,7.760766711883097,0.43629011209694,0.0,0.0,17805.333333333332,18772.666666666668,16838.0,10.865658229743904,0.4507236388697447,0.0,0.0,17170.0,18500.0,17835.0,7.472749747162602,0.4060150375939849,0.0,0.0,-94.95832014350162,-29.610923287959302,-65.34739685554231,17798.0,17798.0,18065.384615384617,18160.34293552812,0.5662276265949672,0.7410693268965227,-0.1748417003015555,-0.0203268036507795,3.112135845283809,903.214,-48.29707846774012,-39.313704447208615,-8.983374020531507,17835.0,17835.0,17835.0,17835.0,0.0,0.0,0.0,0.0,-55.369595536959466,18968.25975,19314.0085,4.0,8.0,-4.0,16053.0,18366.0,0.0,1.0,26.87939426717145,0.0,0.0,0.0,-99.24431908892556,23.05306685044797,40.6015037593985,49.08250790336401,-59.3984962406015,0.0,0.0,-0.5228883643916725,-0.1629368898161838,-0.3599514745754887,9.939803347863627,2.8615662217169024,7.078237126146725,17869.286429545777,1.6297486514403658,1.6166107985647216,-3.0014240333004705,1.6297600718732357,14456.177734375,4,-1.6764324819191927,2.535832679376142,-1.8779352563114031,-2.830186797409965,1.7870326597252273,-3.316330571704654,-0.1096437851641667,0.9314183980118004,-0.0972425929100069,1.1166828283065229
2021-09-20,17400.0,17781.0,16053.0,17520.0,14456.177734375,3951588,2626569.554455492,1459911,0.1002524414613381,-4942199031.183674,-32250325.69184844,-11771200.13764627,103277.32192263448,17666.86613660427,0.0,989.2715979672502,17728.5,18373.241033283903,17083.758966716094,7.27349785130052,0.3383071735499509,0.0,0.0,17633.5,18791.0,16476.0,13.128420336291718,0.4509719222462203,0.0,0.0,16053.0,18500.0,17276.5,13.802634176608288,0.5995096035962403,0.0,0.0,-131.4308355481662,-49.974905740000686,-81.45592980816554,17728.5,17728.5,17981.47928994083,18112.910125489,0.4666465534013237,0.8777063788187176,-0.4110598254173939,-0.0349531596629087,4.275283624624506,972.714,-52.013414744090944,-42.4886320214292,-9.524782722661747,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-133.33333333333334,18968.25975,19314.0085,4.0,8.0,-4.0,16053.0,18500.0,0.0,0.0,22.51847204795763,0.0,0.0,0.0,-98.635302674312,46.13390928725702,59.95096035962403,39.9335281399248,-40.04903964037597,0.0,0.0,-0.7256196527095502,-0.2754734423948571,-0.450146210314693,6.363890906068096,3.562031158587141,2.801859747480955,17749.945476839122,-1.0728402032749829,-1.0786366286495763,-4.042063752875446,-1.0728389882102365,14878.7001953125,0,-1.6764324819191927,2.535832679376142,-1.8779352563114031,-1.186630708029398,1.7870326597252273,-2.1108171013550816,-0.1096437851641667,0.9314183980118004,-0.0972425929100069,1.1166828283065229
2021-09-21,16615.0,17200.0,16431.0,16797.0,14878.7001953125,4330646,2418202.971880719,-2870735,0.0792069077261202,-4683464463.586006,-1802352.351127292,-9278988.191016523,-221107.52712905023,17545.226886306653,0.0,989.2715979672502,17542.2,18484.471638117164,16599.928361882838,10.742912954101117,0.1045726254219795,0.0,0.0,17468.666666666664,18548.466666666667,16388.866666666665,12.362706560317536,0.1889856146199919,0.0,0.0,16053.0,18500.0,17276.5,13.949219596173798,0.3040457703310176,0.0,0.0,-216.18359450568823,-83.2166434931382,-132.96695101255003,17542.2,17542.2,17799.251706873012,18015.4353013787,0.5721634550744324,0.9428143768951676,-0.3706509218207351,-0.0587756122219876,5.352068607753132,1159.0139999999992,-61.97533486328748,-46.38597258980086,-15.58936227348662,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-108.8008800880084,18968.25975,19314.0085,4.0,20.0,-16.0,16053.0,18402.12,0.0,0.0,13.525769543547751,0.0,0.0,0.0,-98.1537110412923,43.74890715159993,30.40457703310176,43.652347050708094,-69.59542296689824,0.0,0.0,-1.1999909571385374,-0.4603769453435932,-0.7396140117949441,3.951801569192312,3.639985240708176,0.3118163284841366,17496.091114642644,-4.126712328767123,-4.214278647338077,-8.001971738416035,2.92278130983955,15315.3974609375,1,-1.6764324819191927,2.535832679376142,-1.8779352563114031,0.982535794999592,-2.7797948507197674,0.808625838207476,-0.1096437851641667,-2.3909441621165115,-0.0972425929100069,1.3297244268419917
2021-09-22,16965.0,17380.0,16796.0,17290.0,15315.3974609375,3407015,4775110.60886702,536280,0.1407042441978308,-3774446912.359434,4670950.96440726,-6489000.359931769,-78715.7793276645,17506.084809799868,11.55462562643585,1018.3071934782256,17500.166666666668,18380.639582522435,16619.6937508109,10.062451776906132,0.3806512597480648,0.0,0.0,17416.44444444444,18413.61111111111,16419.277777777777,11.450863806874723,0.4365981391720992,0.0,0.0,16053.0,18500.0,17276.5,13.98272397405739,0.5055169595422967,0.0,0.0,-240.7940626974196,-114.73212733399448,-126.06193536342508,17500.166666666668,17500.166666666668,17720.90529043101,17961.699353128428,0.6647872454850055,0.9207295817820876,-0.2559423362970823,-0.0823710000741302,6.340895308609519,1201.047333333332,-64.22296078390062,-49.35880395548415,-14.86415682841647,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-44.76190476190444,18968.25975,19314.0085,4.0,20.0,-16.0,16053.0,18308.1552,0.0,0.0,33.134403383999384,0.0,0.0,0.0,-96.4073149251938,47.53292083135016,50.55169595422967,46.969077782318486,-49.44830404577033,-112.58333333333212,0.0,-1.3405973341574715,-0.6364210231063689,-0.7041763110511028,0.5581544947355533,3.0236190915136514,-2.465464596778098,17437.442203132017,2.935047925224743,2.892800066033452,-5.301785518676749,2.935049835620589,15855.734375,2,-1.8488137008711192,-1.3978486347405408,-1.7298476747187834,0.3243144915045093,-0.1316703923221922,1.6042856500930895,-0.8781592698958605,-1.074337558979181,-3.731338156296815,-0.8229539266821035
2021-09-23,17500.0,17974.0,17114.0,17900.0,15855.734375,6049777,9783763.194913533,6586057,0.2446736293865926,-2708045357.736658,6482222.402577814,-4327129.8995135045,313436.7347526496,17529.774644864745,26.97954334933733,1018.3071934782256,17557.285714285714,18419.13668866633,16695.434739905097,9.817587848210056,0.6988245624254142,0.0,0.0,17451.619047619046,18429.19047619048,16474.04761904762,11.203217602951298,0.7293341127185929,0.0,0.0,16053.0,18500.0,17276.5,13.937234033897203,0.7548017981201471,0.0,0.0,-208.67070800207875,-133.51984346761134,-75.15086453446742,17557.285714285714,17557.285714285714,17748.45832267239,17957.12903067447,0.7456442294124974,0.850602556822198,-0.1049583274097005,-0.0981295037491812,7.320896303086318,1143.9282857142862,-61.16866454307649,-51.045926896568766,-10.122737646507725,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,38.708389479463456,18968.25975,19314.0085,4.0,20.0,-16.0,16053.0,18217.948992,0.0,0.0,48.65000543224981,0.0,0.0,0.0,-93.30002882474328,52.79910651961469,75.48017981201471,52.14548426644871,-24.51982018798529,-194.9857142857145,0.0,-1.162049387993071,-0.7415466960837094,-0.4205026919093615,1.9073495662536115,2.800365186461644,-0.8930156202080324,17565.649832177947,3.528050896471946,3.467241315150993,-1.9607843137254943,3.528063280372905,15125.837890625,3,0.9209012155496624,2.508179078460884,1.4981239390316858,-1.4008521135334036,-0.1316703923221922,-1.05264079398097,-0.0,-1.074337558979181,1.1122300348265526,-0.8229539266821035
2021-09-27,18055.0,18176.0,16954.0,17076.0,15125.837890625,6963034,4211056.769381618,-376977,0.0896923145538763,-3140830308.9171352,368546.2400442106,-3656319.022433832,-107093.75010465569,17510.824726931125,22.52490252680198,1018.3071934782256,17497.125,18363.88877260474,16630.36122739526,9.907499347518405,0.2570704883439788,0.0,0.0,17445.416666666668,18453.541666666668,16437.291666666668,11.55747689221142,0.3167803265137419,0.0,0.0,16053.0,18500.0,17276.5,13.985154703987083,0.4180629342051492,0.0,0.0,-246.85701748006613,-156.1872782701023,-90.66973920996384,17497.125,17497.125,17645.00319610741,17891.860213587475,0.762939992069002,0.8483736752331995,-0.0854336831641975,-0.1166159764339137,8.35802908053969,1204.089,-64.38560619647473,-52.71338680905701,-11.672219387417712,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-8.926582712242164,18968.25975,19314.0085,4.0,20.0,-16.0,16053.0,18217.948992,1.0,0.0,36.37226780796903,0.0,0.0,0.0,-90.85794306336486,49.5881273164223,41.80629342051492,55.94605639558643,-58.19370657948508,-233.6624999999985,0.0,-1.3797168909949198,-0.8691807350659515,-0.5105361559289683,4.246167810646526,3.08952571129862,1.1566420993479056,17457.50680885104,-4.603351955307266,-4.71267439509937,-6.473874465987517,-4.603359687494759,14534.126953125,0,1.9134603455977413,-1.6189978719937983,1.992612791380324,-1.484007771103677,-0.0910184229908281,-1.108029421489675,-0.0,-1.7271111855226593,2.9024667307135417,-0.5062770120895976
2021-09-28,16900.0,17505.0,16325.0,16408.0,14534.126953125,5032997,-113908.44926244952,-5409974,-0.0021912623798093,-3172431978.500402,-15239428.912832651,-5104207.758733684,-517419.93742603227,17436.774390650775,20.204485842733888,978.4717984651396,17376.11111111111,18442.142773948963,16310.079448273256,12.27008340383116,0.0459276000611802,0.0,0.0,17367.703703703704,18394.925925925927,16340.481481481482,11.829108093353357,0.0328646115017124,0.0,0.0,16053.0,18500.0,17276.5,14.082552674489245,0.1450756027789129,0.0,0.0,-327.2496301197425,-190.3997486400304,-136.84988147971217,17376.11111111111,17376.11111111111,17454.695012090884,17781.944642210627,0.727661038438159,0.9342222299437164,-0.2065611915055574,-0.1431206828227023,9.421924630256845,1325.1028888888904,-70.8565170629505,-54.729290170600734,-16.127226892349768,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-113.5775181559836,18968.25975,19314.0085,4.0,36.0,-32.0,16095.46,18217.948992,0.0,0.0,29.805324788293248,0.0,0.0,0.0,-88.9727456975865,46.76095715253541,14.507560277891296,43.93134450347364,-85.4924397221087,-178.0,0.0,-1.8403478174311725,-1.0634141515389957,-0.7769336658921766,3.1827588345165947,3.108172335942215,0.0745864985743796,17276.728019783568,-3.911923167018039,-3.990494812563661,-10.132544637966925,-3.911921718179613,14593.4755859375,1,0.5306143139394379,1.6456407608933148,0.8321399839340415,-4.28737323815264,-1.9132731900133704,-6.442571829819698,0.1108593400830955,-4.130055749117901,-1.0823177301443965,-2.1238911847341058
2021-09-29,16600.0,16827.0,16402.0,16475.0,14593.4755859375,5380227,-3645869.2327918615,-29747,-0.0635575746164859,-2667730951.7146306,-2373738.1340973163,-4800822.244885199,-174917.49678654314,17355.29010952941,18.21943806457257,978.4717984651396,17286.0,18432.7787929675,16139.2212070325,13.268295649282663,0.1464008556081736,0.0,0.0,17287.733333333334,18254.733333333334,16320.733333333334,11.18712304678462,0.079765598069631,0.0,0.0,16053.0,18500.0,17276.5,14.155964364225383,0.1724560686554965,999.0,0.0,-381.16122543436,-228.5520439988963,-152.60918143546365,17286.0,17286.0,17303.97270253844,17685.1339279728,0.7463283569715843,1.0025942319452168,-0.2562658749736325,-0.1729350133309274,10.37353655141882,1415.214,-75.67498024459802,-60.5043163266567,-15.17066391794132,17276.5,17276.5,17276.5,17276.5,0.0,0.0,0.0,0.0,-117.48830122973114,18968.25975,19314.0085,4.0,36.0,-32.0,16137.0708,18217.948992,0.0,0.0,31.14806514074704,0.0,0.0,0.0,-87.25311956138421,44.7553729156438,17.245606865549654,24.51982018798529,-82.75439313445035,-143.29999999999927,0.0,-2.155263437567031,-1.2817840087446029,-0.8734794288224283,2.8200597360083712,3.0505498159554465,-0.2304900799470752,17159.4865839136,0.4083373963920111,0.407505961849175,-9.765582210537849,0.4083398542197187,15206.4453125,2,-0.1421132424381426,-2.104693874466108,0.4305672876848945,2.905584171569089,-1.900504473998211,4.191609300361378,-0.1107365782432339,-1.369229956086926,0.9946927149960914,-0.4520808609345437
2021-09-30,16475.0,17206.0,16475.0,17167.0,15206.4453125,8721079,4144643.198124691,8691332,0.0627174864705402,-1424485577.4696834,1894329.8185924008,-4131307.038537439,388281.2644663471,17301.716425591876,29.67655747543577,978.4717984651396,17275.18181818182,18370.731101146743,16179.632535216895,12.683505094133096,0.4506266765612571,0.0,0.0,17178.23333333333,18132.63333333333,16223.833333333332,11.11173636404209,0.49411497625035,0.0,0.0,16053.0,18500.0,17276.5,14.164829208480898,0.4552513281569268,972.2,0.0,-363.8536579408647,-255.61236678729,-108.24129115357468,17275.18181818182,17275.18181818182,17282.89997907099,17646.753637011854,0.7697029019156105,0.9681433445481428,-0.1984404426325322,-0.1959743449469556,11.305546353853568,1426.03218181818,-79.18384194762416,-64.19759987263812,-14.986242074986038,17114.5,17276.5,17195.5,17276.5,0.0,0.0,0.0,0.0,-51.37037343711183,18968.25975,19314.0085,4.0,36.0,-32.0,16177.849384,18217.948992,0.0,0.0,43.22739105651727,0.0,0.0,0.0,-83.92074664386553,43.53816018413389,45.525132815692686,25.75943331971121,-54.474867184307314,-152.06363636363676,0.0,-2.061873052830109,-1.437801817561704,-0.624071235268405,7.191263140208413,3.87869248080604,3.3125706594023727,17159.74807731623,4.200303490136581,4.114485590022099,-5.975462810822652,4.200299804887933,15123.1806640625,3,-1.6873213917822767,-1.708924253856864,-3.036809579708816,-0.0,0.3798693632170256,0.2873588652815755,-0.2217420066975108,-0.2799861841162538,-2.1667803529118004,0.4087160261659477
2021-10-01,16892.0,17499.0,16837.0,17073.0,15123.1806640625,5105737,2679250.403562757,3585595,0.0376351707646575,-1289550391.8311572,4246301.758198669,-3369706.238834156,338354.7006259265,17289.85518447805,35.06150034182575,973.1140569228944,17258.333333333332,18313.179082983752,16203.487583682912,12.2241902422067,0.4121514527622866,0.0,0.0,17122.0,18009.6,16234.4,10.367947669664751,0.4723974763406945,0.0,0.0,16053.0,18500.0,17276.5,14.178657653307583,0.4168369431957499,941.18,0.0,-353.6456930050372,-275.21903203083946,-78.42666097419772,17258.333333333332,17258.333333333332,17250.60767459853,17604.253367603567,0.8136052132176457,0.9449392202600158,-0.13133400704237,-0.214150539031996,12.214307623047567,999.666666666668,-80.00868546581653,-67.72111176131327,-12.28757370450326,17114.5,17276.5,17195.5,17276.5,0.0,0.0,0.0,0.0,-19.693540607724955,18968.25975,19314.0085,4.0,36.0,-32.0,16217.81239632,18217.948992,0.0,0.0,42.14574122049,0.0,0.0,0.0,-81.2056387172815,43.8605950408043,41.68369431957499,34.81814466693911,-58.31630568042501,-220.6083333333336,0.0,-2.0088650488059767,-1.5520144638105586,-0.4568505849954181,5.474398390895548,4.197833662823943,1.2765647280716053,17158.693132932814,-0.5475621832585764,-0.5490667999696441,-6.490305619454484,-0.547561555158822,15597.9658203125,4,-1.6873213917822767,-1.708924253856864,-3.036809579708816,2.470572043789204,-1.3623395270254406,2.2922626594534137,-0.2217420066975108,-1.824978090129889,-2.1667803529118004,-6.0153638212734535
2021-10-04,17050.0,17629.0,16944.0,17609.0,15597.9658203125,2149483,4703216.148088304,5735078,0.0641293274887785,-940739923.283849,3776373.202300274,-2774199.6187396203,39525.07327294162,17292.907528055257,37.119081585504176,1003.664583163782,17285.30769230769,18315.85747376952,16254.75791084587,11.923996955176406,0.657048360746414,0.0,0.0,17094.1,17978.7,16209.5,10.349769803616455,0.7910354962695,0.0,0.0,16053.0,18500.0,17276.5,14.15653133608356,0.6358806702084184,915.562,0.0,-298.86001457378006,-279.9472285394276,-18.91278603435245,17204.25,17285.30769230769,17305.744955429524,17604.604970003304,0.8325261500769074,0.937498941806535,-0.1049727917296275,-0.2221023654096731,13.114462417133788,140.69230769230853,-79.22877060424211,-70.74504019021896,-8.483730414023157,17250.5,17276.5,17263.5,17276.5,0.0,0.0,0.0,0.0,25.30159010211048,18968.25975,19314.0085,4.0,36.0,-32.0,16256.9761483936,18217.948992,0.0,0.0,49.85137420604085,0.0,0.0,0.0,-77.45642618140351,46.41179005172317,63.58806702084185,50.26563138536985,-36.41193297915815,-279.7923076923071,-3.5546062000219085,-1.697624088032712,-1.5811363886549894,-0.1164876993777226,-0.2502256076332791,3.3082218087324984,-3.558447416365777,17161.35852488036,3.139459966028224,3.091186668954471,-3.554606200021904,3.139453047587012,15294.138671875,0,-1.6873213917822767,-1.708924253856864,-3.036809579708816,2.2962108025606653,-0.86323411285845,1.4005587933333032,-0.2217420066975108,1.0962678984280672,-2.1667803529118004,-0.3368680627084899
2021-10-05,17609.0,17731.0,17054.0,17266.0,15294.138671875,2889404,3623424.106729368,2845674,0.0475334347584317,-947929301.6718706,2483626.381080666,-2369751.4649072904,11200.394845147845,17295.08421208952,35.606340191587535,1003.664583163782,17283.928571428572,18277.040984655858,16290.816158201287,11.491744010895337,0.4909735437852848,0.0,0.0,17117.333333333332,17896.833333333332,16337.833333333334,9.107727060289756,0.5953602736797096,0.0,0.0,16053.0,18500.0,17276.5,14.157660915383818,0.4957090314671026,891.7058000000001,5.988256213924879,-279.8927734715253,-279.93633752584714,0.0435640543218482,17190.916666666668,17283.928571428572,17299.630346901904,17579.52312037343,0.8496038367567993,0.9329358067077496,-0.0833319699509502,-0.2261274397031195,14.010477552168627,426.07142857142753,-79.45072183229031,-72.6867498534415,-6.763971978848815,17250.5,17276.5,17263.5,17276.5,0.0,0.0,0.0,0.0,16.830662543341685,18968.25975,19314.0085,4.0,36.0,-32.0,16295.356625425728,18217.948992,0.0,0.0,45.66029637542582,0.4566029637542582,0.0,0.0,-74.48101083872247,41.04566215941413,49.57090314671026,51.61422149570903,-50.42909685328974,-194.8499999999985,-0.9181682543326064,-1.5921522532494028,-1.583339561573872,-0.0088126916755306,-3.947912681648424,1.8569949106563144,-5.804907592304738,17162.298991851825,-1.947867567721051,-1.967088516530957,-5.43323474641253,-1.947863919805755,15058.5185546875,1,-1.6873213917822767,-1.708924253856864,-3.036809579708816,3.4792552573832864,-4.024769257533507,2.4861894248508207,-0.2217420066975108,-0.848652299160932,-2.1667803529118004,0.9898508120229934
2021-10-06,17190.0,17435.0,16763.0,17000.0,15058.5185546875,2381977,2921591.5978007964,463697,0.037165207004995,-903025956.0044606,-8280180.707034535,-2791924.9822020936,-92978.50163026544,17237.967849177236,34.467328189021856,988.2021263630426,17265.0,18234.83764964383,16295.162350356171,11.234725162395929,0.3633791954265124,0.0,0.0,17143.0,17912.8,16373.2,8.980925158957,0.4071187321382176,0.0,0.0,16053.0,18500.0,17276.5,14.173182739646684,0.3870044953003678,869.7352200000001,6.137176436799987,-283.06211137179343,-280.5614922950364,-2.500619076757061,17131.75,17265.0,17253.533370455458,17536.59548182725,0.9151273885350318,1.0486464968152869,-0.1335191082802548,-0.2298040365853125,14.9060798354282,255.0,-78.17375419538392,-74.23683801027298,-3.936916185110945,17250.5,17276.5,17263.5,17276.5,0.0,0.0,0.0,0.0,-37.65162104883416,18968.25975,19314.0085,4.0,36.0,-32.0,16332.969492917213,18217.948992,0.0,0.0,42.66466009738369,0.8558371915896694,0.0,0.0,-72.12214092820241,45.338143016136655,38.70044953003678,50.619806565862966,-61.29955046996322,-87.53333333333285,-4.009034443817053,-1.6141223743521018,-1.589496124129518,-0.0246262502225838,-7.899308357625605,-0.0942657430000695,-7.805042614625536,17160.951157283027,-1.540600023166916,-1.552590575711399,-6.890130353817503,-1.5405909560686268,16409.353515625,2,-1.6873213917822767,-1.708924253856864,-3.036809579708816,-2.2776748927383608,-1.5725712398096905,-0.8086125542806144,-0.2217420066975108,-2.425106517488558,-2.1667803529118004,-0.1195294180017469
